idr,beam_rotation
0.0004092693189211335,0.000371504487702
0.0006139926181711335,0.000505914125824
0.0008186402183561336,0.0006401104328689999
0.0010236656444686334,0.000777846609708
0.0012295741972111335,0.000917596742511
0.0014381882420336333,0.001073204388377
0.0016475316288486334,0.00123221630929
0.0018579777015911333,0.001400533306878
0.0020733390620511333,0.001566794642714
0.0022863211261636334,0.00172658177325
0.0024998135550561335,0.0018955010455090002
0.0027140210068311334,0.002064194995914
0.0029314021731311336,0.00223249418195
0.0031467497965811334,0.0023842090158769998
0.0033591826132061335,0.002518130990208
0.0035708794521811336,0.0026546738226930003
0.0037851278821561334,0.0028016064316000004
0.003999592611806133,0.0029442998347780002
0.004212594466531133,0.0030880447593510003
0.004424454054106133,0.003240483405532
0.004637847064306134,0.003412645426579
0.004855143713081133,0.00358763645636
0.0050759463256811336,0.0037401797017110002
0.005298247901956134,0.003866279614156
0.005520691039281133,0.003979282686486
0.005745176567006133,0.004096064483747
0.005970466291781134,0.00421486003324
0.0061947897693561335,0.00433912756853
0.0064178713283061335,0.00445989775472
0.0066403060837311335,0.00457905011717
0.006865060298006134,0.004698888980780001
0.007094434337931134,0.004819912021049999
0.007330776533356133,0.0049375079106500006
0.0075701110682061335,0.00502557842992
0.0078110856621061335,0.00510149949696
0.008051820440456133,0.0051818365464
0.008294415069981133,0.00525935622863
0.008536420172331133,0.0053354076808299995
0.008775823159381134,0.0054076494416299995
0.009017810566581134,0.005474193720149999
0.009259240111581133,0.00553172838408
0.009501204235706133,0.0055906029883799994
0.009746244518331133,0.00565015687607
0.009992376310981134,0.00569748517592
0.010242835959656133,0.00573860225267
0.010498580863931134,0.00578281562776
0.010757407514606134,0.00582638534252
0.011013899339606134,0.0058655480388499995
0.011273423550881134,0.00591037981212
0.011535326360031134,0.00593808945268
0.011797546750181133,0.00596010126173
0.012059408581131133,0.005980772548359999
0.012319797991081134,0.006001743371599999
0.012579897759731134,0.00602477323264
0.012846346354356133,0.006049542455
0.013115262022481134,0.00606857426465
0.013384125536556133,0.00608415843453
0.013651970183706133,0.006098796380680001
0.013918182222406133,0.0061155804433
0.014184921389681134,0.00613831647207
0.014455621471856134,0.00616051873658
0.014726740649206134,0.00618266675155
0.014997063545756133,0.00619738525711
0.015267311936481133,0.00621376628988
0.015539585953806133,0.00622906163334
0.015813490716981134,0.0062417897861499995
0.016094418583681134,0.0062490587588399996
0.016381465239681134,0.0062490587588399996
0.016656315295256133,0.0062490587588399996
0.016931146724381133,0.0062490587588399996
0.017205598173906135,0.0062490587588399996
0.017480392350131133,0.0062490587588399996
0.017755294559756135,0.0062490587588399996
0.018030165104431135,0.0062490587588399996
0.018305022610581135,0.0062490587588399996
0.018580127848556133,0.0062490587588399996
0.018855529247081133,0.0062490587588399996
0.01913040165440613,0.0062490587588399996
0.019404724581406133,0.0062490587588399996
