idr,column_rotation
0.00013802595877417714,5.14576931892e-05
0.00020675205168389142,0.0001050452010536
0.0002749610194184628,0.0001708460695229
0.0003423560112218914,0.0002357881676285
0.0004086723984390343,0.000299639803416
0.00047372644443046286,0.00036209706013299995
0.0005377024512790344,0.000423025048803
0.0005996567896476057,0.00048268122191100004
0.0006601333519218914,0.000540380715392
0.0007186267958190342,0.000596501224209
0.0007767886223590344,0.000650812726235
0.0008339342429218914,0.000704747522832
0.0008897624411790343,0.000757711459301
0.0009441000576590344,0.0008093060750980001
0.0009988306922618915,0.000859151783516
0.0010523310497447486,0.0009089847444610001
0.001105429807630463,0.000956930976829
0.0011585590995904628,0.001004478399405
0.0012115407103990342,0.001058861816998
0.001264069565390463,0.0011186694027899998
0.0013163065172790342,0.0011775193852390001
0.0013693221878847486,0.001235773670482
0.0014221715508876058,0.001294644753215
0.001475235384176177,0.001353185769405
0.00152856371307332,0.001411471544994
0.0015824118530161772,0.001469101785912
0.0016367690272676059,0.001525676809251
0.001691949490676177,0.001582244702152
0.001748274283436177,0.001638831599852
0.0018040223214276056,0.0016960626235219998
0.0018596198843047486,0.0017520917463129998
0.0019171757524618915,0.0018074158870149998
0.001976527077496177,0.001864453195594
0.002036220197916177,0.0019217154185770002
0.00209574089061332,0.0019789509824439996
0.002155615618936177,0.002035768353378
0.00221567834137332,0.0020925021963150003
0.002275990392164748,0.0021507425699419996
0.0023354311241676057,0.002208030549806
0.002393682956381891,0.002262591733598
0.002452563564376177,0.002315839810767
0.00251264903769332,0.002368725661658
0.002573641619196177,0.0024231331190079997
0.0026336653591304627,0.002478568465446
0.0026914124145076056,0.002534202707461
0.0027456994734761766,0.002588421571996
0.002800416537379034,0.002639329002702
0.0028552796858818913,0.002690515713767
0.0029102176062676057,0.002743132296016
0.0029646060463533195,0.002795799809977
0.0030178005308961766,0.002847425290388
0.00307210461975332,0.002897676546125
0.0031290262572390344,0.002947922970637
0.0031847677759818914,0.00299874611665
0.0032382443182104627,0.003047447127755
0.0032937982419818912,0.0030960825388279996
0.0033497105918961767,0.003150804783217
0.003407083787781891,0.003210194932762
0.0034655828196104624,0.003270842251372
0.003522526808839034,0.0033319374197210002
0.0035788936441533198,0.0033918342087399995
0.0036355393440676053,0.0034511460689830003
0.003692207129610463,0.0035097611835249996
0.003748567312639034,0.003568962740249
0.0038074292941818913,0.003628254460633
0.003867490553124748,0.0036907909670890002
0.00392493639215332,0.0037567362887759997
0.003983190885296177,0.003821721882556
0.0040398703789247484,0.003886939724905
0.004096322895896177,0.003950426005759
0.004151704658039034,0.004014243779234
0.00420625541435332,0.004077594552653999
0.004262191446439034,0.0041400740737989996
0.004314962844439034,0.004203377582594
0.004365591402239034,0.004263200389688001
0.004416579982753319,0.00431763846427
0.004467409440124749,0.0043723445851340005
0.004518688061096177,0.00442687317263
0.004570774537867605,0.004481987154574
0.004626351611639034,0.004538477049209
0.004683007423039035,0.0045988591155010005
0.00473680753335332,0.0046607365948119995
0.004787181973153319,0.004720086057202999
0.004837197720696177,0.0047771430690790005
0.004886959616324749,0.004834664810916
0.004935612971981891,0.004891872755257
0.004985461081467605,0.004948063404301
0.005037430477667605,0.005005823681128
0.005088315814410463,0.005066214245744
0.005139080877496177,0.0051268913084620005
0.005193473841153319,0.005190112744459
0.005247482567724748,0.005255344265604
0.005301593473667605,0.0053203590796369995
0.005355413806981892,0.0053852758137470005
0.005408057480724748,0.0054496838129139994
0.005461471757410462,0.005512784991884
0.005517105774896177,0.005576343508438
0.005576995138296177,0.005641964322426
0.005638873274524748,0.005710930097846
0.00570072426935332,0.005781814747027
0.00576238580655332,0.005852604052054001
0.005823923876981892,0.0059229706530429995
0.0058855279382961775,0.005993079626936
0.005948398598296177,0.006063000764699
0.006011146855896177,0.0061335253994949995
0.006074756187724748,0.006204362551219
0.006140202087696177,0.006276126659939
0.006204277613010463,0.006353867065631
0.006265917862839034,0.006431189016441
0.006329611279810463,0.006504159828181
0.006383738151296177,0.0065757529228
0.006422647744096177,0.00664006802253
0.006484984091039034,0.006690250069369999
0.006550923325867606,0.006763548706658
0.006616126549781892,0.0068395676207749995
0.006671073517324748,0.006915020872837999
0.006650872864581892,0.006982577557211999
0.006610030378296177,0.006982577557211999
0.006636342635867605,0.006982577557211999
0.006676671032067606,0.006986001681069
0.0067317409341818915,0.007042126264425
0.00680113244875332,0.0071132418815970004
0.006866527259039035,0.007194255129432
0.0069389724472961765,0.007270024449095
0.007020188033267606,0.007352027634628
0.007100309980439034,0.007442749512852
0.0071670506848961766,0.0075325149227909996
0.007194893504581891,0.0076097779674410004
0.0072195235274676054,0.007649447885347
0.007289546212667606,0.00768468895694
0.007365840157981891,0.007763619010804
0.0074458269303533196,0.007850566995327
0.007528077082667606,0.00794153555762
0.00761542183555332,0.008035016478971
0.007643265719610463,0.008135570446034
0.007686338058239034,0.008165768114851
0.007773631721410462,0.008199319476258
0.007866166868067606,0.00829339667689
0.007960587543781891,0.008395106066020999
0.008055902289181892,0.008495151181704
0.008153735330810463,0.008591929101387001
0.008186380581867606,0.008690666640179999
0.008248801546124748,0.008737794938493
0.008347512159724749,0.008792532025839
0.008435858483524749,0.008885901654136
0.008530746417067605,0.008962897700261999
0.008635357890496177,0.009053500369224001
0.008726137361039034,0.009166251402368
0.008800411134639034,0.009271059534535
0.008905404716410463,0.009362868964666
0.00902336443715332,0.009475271566723
0.009147478337496176,0.009599653072622
0.009269307038296176,0.009727938799177
0.009396079731524749,0.009855169337277
0.009528559569496177,0.009987720986778999
0.009665167029096176,0.010125187225679
0.009812671495010462,0.010266335098972
0.009964253557267605,0.010417188284909
0.010123300036896177,0.010571548948069
0.010365490738524748,0.010732072638303
0.010676326832296176,0.010963248438230001
0.010845618924610462,0.011259790102487
0.01098427848698189,0.011433848529146
0.011129392380924748,0.011585052358004
0.011283758831553319,0.011733404942803
0.011445502421381893,0.01188858493695
0.011758334206381891,0.012049079174214
0.012017082226810461,0.012342513946374
0.012175088818267605,0.012580118083880999
0.012334308789981891,0.012736234290066
0.01250851081492475,0.012894467508913
0.012736079219953319,0.013065173698135
0.012993797995896176,0.013279241393283
0.01316489951495332,0.013520669308449
0.013326732511724749,0.01368859625653
0.01348107873935332,0.013849042821649001
0.013652295210210464,0.014003829273834001
0.013917856254439033,0.014173157454898
0.014373252770410462,0.01442263048377
0.01470454496538189,0.014848653285322002
0.014880406341067605,0.015384617086943
0.015035121904639034,0.015559320978338
0.015174919277124749,0.015704262361354998
0.015304218781524747,0.015836830949438
0.015427340690267605,0.015961020661068
0.015551833505839035,0.016080246015875998
0.015679161799496178,0.016203463426759
0.01580629212058189,0.016332627215866
0.01593440485395332,0.016463417327047997
0.016067048604696176,0.016595467168361997
0.01620277689578189,0.016730275587131
0.01634196438501046,0.016870012332231
0.016493443203496178,0.017016916302943
0.016685799100267604,0.017192484927342
0.01690926223535332,0.01746777113298
0.01707927171215332,0.017783740884624
0.017248536130896178,0.017965699138585
0.017443070790296177,0.018142064509414
0.017618969418867605,0.018335331696969
0.01794854052972475,0.018499257625042002
0.018600268359381892,0.018779493169884
0.01913002805592475,0.019319586746853003
0.01929072430698189,0.019763582211484
0.01944704387412475,0.019933361036271
0.01959399486832475,0.020099066779942002
0.019748400700639036,0.020254829723835
0.019893388999039033,0.020418086613108
0.020037891945353322,0.020571704313612
0.02018517502258189,0.020724962814668
0.02031496626532475,0.020881195145233
0.02044355264275332,0.021018527157148
0.020572002780981893,0.021154591231633
0.020708195136810464,0.021290545642882
0.020842135288581892,0.021434840746221
0.020965914977124748,0.021576832281394
0.02109157008326761,0.021707987529272
0.02121775524501046,0.021841163514148
0.02134528363998189,0.021974975184963
0.02147334209052475,0.022110319463565
0.02160430413878189,0.022246424748989
0.02173932356035332,0.022386027849277002
0.02192384251069618,0.022531238908411
0.02262821827158189,0.022741884575216
0.022813933572296174,0.023647895286523002
0.022976552073124747,0.023838712135377
0.023147425817267607,0.024005211744189
0.02351512474215332,0.024181097571301997
0.023809520597667607,0.024565947765923
0.024010332903381892,0.024870171502703
0.024564700803267607,0.025080169143601002
0.024975981367181894,0.025648642040304998
0.02513383575389618,0.026078005379547003
0.025298323286124746,0.026244725333551
0.025455696578210462,0.026419096509945998
0.02560798857435332,0.026585592015135
0.02576159400141046,0.026746271178113
