idr,column_rotation
0.0001861830851341067,6.65404695611e-05
0.00027875664606344,0.00016710814088620002
0.00037097663425944,0.00026741246983870003
0.00046170367355944,0.0003672228776855
0.00055115984559944,0.00046488908992599993
0.0006379192567094401,0.000560599684832
0.0007237428050461066,0.0006520563329100001
0.0008055384608561066,0.000741148003726
0.0008843557470761066,0.000825351366075
0.00096121453952944,0.0009056616399889999
0.0010357041249627733,0.000983517849822
0.00110811468796944,0.001058854453734
0.0011788570194161067,0.001131722834546
0.0012495343911127733,0.001203008971064
0.0013205836709561068,0.0012741656828389998
0.0013909259993561069,0.001345934768326
0.00146187089345944,0.001417043327824
0.0015339698514561066,0.00148884038208
0.0016074878346127733,0.0015619628247850001
0.0016832732777994402,0.001637683133593
0.0017602699059961065,0.0017151433858109998
0.0018367682766127734,0.0017932468035690003
0.0019153216104927735,0.001870884589148
0.0019953264106027735,0.001949962839712
0.0020758853476461068,0.002031760406681
0.00215980170256944,0.0021132071851710003
0.0022455762012527736,0.002199311275035
0.0023327365079227735,0.002287612442155
0.00241843619035944,0.00237689758069
0.00250390661221944,0.002464515855535
0.002594008966906107,0.0025512129359430004
0.0026835908674927734,0.0026420747744819997
0.0027711342581827735,0.0027323332033079998
0.00285898405399944,0.00282073649578
0.00294661654121944,0.002912132797061
0.0030348860530761065,0.00300541592878
0.00312313476539944,0.0030996297718949998
0.003210827788582773,0.0031939010368680003
0.00329523634748944,0.003287429135521
0.003378087735046107,0.003377222281411
0.0034584571479461066,0.0034649738809070002
0.0035376344679461068,0.003549716027923
0.0036168114775127734,0.003633238200568
0.0036936645268127732,0.003716788080053
0.0037689656822461064,0.0037983866059179998
0.0038433485536461067,0.0038784620119270002
0.0039191290297794406,0.003957356268075
0.00399734895017944,0.004037608334329999
0.004075925877546107,0.004120376601346999
0.004154479211446107,0.004203500226143
0.004235771875446106,0.004286709649025
0.004323262491212773,0.004375300894028
0.004416275228912773,0.004469987179621
0.004511817128346107,0.004570197546853
0.00461011294857944,0.004672960785682
0.004709479789812773,0.004778350878038
0.00480685856777944,0.0048848206643040005
0.0049024333739127735,0.004989219189157
0.00499854338007944,0.005091553786769
0.00509321449287944,0.005193747696471
0.005188743664212773,0.005294413713277
0.005291436258312773,0.0053962182137189995
0.0053923090481461065,0.0055061767925519995
0.005495341264579439,0.005613982502841
0.005599620832379439,0.005723956041037
0.005706200766946106,0.005834544484974
0.005813733134046106,0.005947434343393
0.005919791527946107,0.0060613553505370005
0.006024025150512772,0.00617371773114
0.006126714640246105,0.006284162227534001
0.006230497502646106,0.006393414980270001
0.006335091857479439,0.006503739452451
0.006443974642312773,0.006614966783673
0.006553872568779439,0.006731597241019
0.0066663924787127736,0.006849512807096
0.006778813668446106,0.006970073503909
0.0068961466534794395,0.007090768893251
0.007017355182146107,0.007216200057879
0.007144441598046106,0.007345533638722
0.00727390661177944,0.007480603351719
0.00740667719977944,0.007618147938046
0.007548363028346106,0.007759702217303
0.007691658803212772,0.007910664135127001
0.00783425422347944,0.008063569548544
0.007981480179612773,0.008215792244301
0.00813133929507944,0.008372861833773
0.008278277162079439,0.008532599371387001
0.008421548722546105,0.008689084206706001
0.008564391874646107,0.008841451897747
0.008708806478346107,0.008993391937106
0.008853749452412773,0.009147140197458
0.00899581836497944,0.009301474259702
0.009129556286712774,0.009452871629031
0.00926426650917944,0.009595505951464
0.009402743000146105,0.009739672765088
0.00954462440647944,0.00988833059087
0.009684351974112772,0.010040239256307001
0.00982308985627944,0.01018990221201
0.009963097441579439,0.010338359221357
0.010107448094446107,0.010488135041646
0.01039221238927944,0.010642850073048
0.010586021858812774,0.010953185206698999
0.010738069582346106,0.011161209608002
0.010875757553546106,0.011323387327093
0.011013441799446107,0.011470272671408
0.011152803667746106,0.011616794450689
0.011297282843179442,0.011765192786702
0.011581754702712775,0.011918711592492
0.011811453618979442,0.012225785409105
0.011977307268346107,0.012470471963725
0.01230196631787944,0.012646848044843
0.012505599377912775,0.012992710922865
0.012656436382112774,0.013211630575807999
0.01280115397607944,0.013374643865943
0.012940544404946108,0.013529924151909001
