0	bld-00	IDR	PFA	PFV	residual
0.002342	0.001884	0.001606	0.0009159	2.55	2.292	2.364	2.712	3.569	5.43e-05
0.003951	0.003272	0.002315	0.001178	2.55	2.468	2.947	3.298	4.003	3.111e-05
0.004045	0.003385	0.002211	0.001143	2.55	2.69	2.769	3.363	3.867	1.514e-05
0.005273	0.003527	0.001891	0.0008313	2.55	2.845	3.143	3.254	3.555	0.0001775
0.002728	0.00252	0.002193	0.001235	2.55	2.345	2.63	3.029	3.907	9.361e-05
0.004768	0.003868	0.002793	0.001462	2.55	3.174	3.375	3.554	4.101	7.374e-06
0.004659	0.003183	0.002062	0.0009313	2.55	2.876	3.342	3.235	3.586	3.583e-05
0.00769	0.005523	0.00332	0.001422	2.55	3.394	3.813	3.977	4.162	0.0001791
0.004256	0.003086	0.001931	0.0008475	2.55	2.596	3.048	3.099	3.555	2.532e-06
0.00305	0.002797	0.002162	0.001134	2.55	2.385	2.616	3.107	3.895	3.735e-05
0.002832	0.002513	0.001993	0.001109	2.55	2.437	2.749	3.18	3.669	5.041e-05
0.00276615	0.00247487	0.00225163	0.0012982	2.55	2.48676	2.81231	3.09109	3.95036	6.76267e-06
0.00559197	0.00360217	0.00199407	0.000883018	2.55	3.29201	3.43367	3.3682	3.49048	1.4283e-05
0.00200008	0.00195402	0.00183341	0.00119369	2.55	2.22608	2.19558	2.88157	3.79211	4.92846e-05
0.00256799	0.00210456	0.00157514	0.00085357	2.55	2.19897	2.31551	2.71172	3.59805	0.000114405
0.00353688	0.003248	0.00276463	0.00159388	2.55	2.7075	2.94665	3.42817	4.23294	1.66628e-05
0.00336397	0.00274683	0.00201755	0.00102336	2.55	2.53356	2.7286	3.06998	3.73325	1.58081e-05
0.00304641	0.00269938	0.00216846	0.00115575	2.55	2.4325	2.70866	3.12404	3.83026	3.64827e-05
0.00325312	0.00246636	0.00164012	0.000839899	2.55	2.35774	2.54783	2.93551	3.6021	1.5744e-05
0.00365706	0.00309164	0.00249352	0.0014124	2.55	2.6975	2.968	3.29289	4.13092	1.17583e-05
0.00721266	0.00523581	0.00264821	0.00113131	2.55	3.01477	3.54861	3.82451	4.01179	6.9257e-05
0.00225333	0.00250023	0.00246607	0.00155227	2.55	2.2127	2.45674	3.09227	4.19502	2.26585e-05
0.0049372	0.00382805	0.002801	0.00140177	2.55	3.18486	3.36385	3.49261	4.06031	2.24146e-05
0.00542809	0.00390647	0.00226456	0.000979678	2.55	2.95282	3.09896	3.37446	3.74512	1.0189e-05
0.00472921	0.00325407	0.00197709	0.000851994	2.55	2.676	3.03947	3.13128	3.63229	1.64085e-05
0.00354163	0.00252693	0.00192777	0.000966696	2.55	2.76354	3.03394	2.93053	3.60659	3.95405e-05
0.00290232	0.00246048	0.00199515	0.00107214	2.55	2.46127	2.72016	3.04773	3.70525	3.92228e-05
0.00387565	0.00313301	0.00202502	0.00103574	2.55	2.63493	2.86476	3.29454	3.70786	1.33224e-05
0.00380412	0.00339594	0.00245552	0.00128537	2.55	2.57665	2.91616	3.4024	3.99803	2.84368e-05
0.00547549	0.00369079	0.00221841	0.000932925	2.55	2.75509	3.27447	3.30954	3.70305	0.000228897
0.00548191	0.00413862	0.00281459	0.00133767	2.55	3.28398	3.53868	3.68805	3.96415	2.46329e-05
0.00466496	0.00443082	0.0032975	0.0017008	2.55	2.78754	3.33664	3.88543	4.32823	2.26833e-05
0.00181566	0.00172026	0.00173112	0.00115738	2.55	2.22797	2.24638	2.75925	3.74524	3.33083e-05
0.00241712	0.002375	0.0021242	0.0012821	2.55	2.29108	2.38589	3.01147	4.02929	1.37218e-06
0.00549228	0.00394881	0.00229925	0.00100257	2.55	2.81853	3.39836	3.49789	3.73919	7.04892e-05
