0	bld-00	IDR	PFA	PFV	residual
0.004485	0.003302	0.002541	0.001373	4	3.188	3.663	3.498	4.179	0.0002209
0.005475	0.004865	0.003464	0.001674	4	3.574	3.476	4.026	4.655	1.251e-05
0.005687	0.00542	0.004035	0.00198	4	4.921	4.265	4.358	4.79	1.703e-05
0.00925	0.00715	0.004713	0.002239	4	4.375	4.244	4.74	5.177	0.0001233
0.004691	0.003854	0.002828	0.001674	4	3.679	3.53	3.685	4.468	0.000166
0.007558	0.006628	0.005346	0.003106	4	4.788	5.152	5.18	6.188	0.000446
0.009047	0.006879	0.005204	0.002793	4	4.231	4.684	4.783	5.77	0.0001141
0.01605	0.008339	0.005734	0.003369	4	9.243	5.896	5.522	6.413	0.0002285
0.007568	0.006121	0.004395	0.002214	4	4.096	4.44	4.57	4.857	0.0004478
0.004049	0.003984	0.003209	0.001783	4	3.667	3.804	3.565	4.732	6.787e-05
0.005106	0.004389	0.002999	0.001537	4	3.642	3.494	3.747	4.347	2.742e-05
0.00437958	0.00502211	0.00373115	0.00169142	4	3.11903	3.52488	3.9076	4.36052	1.81163e-05
0.00575023	0.00419367	0.00273222	0.00140033	4	3.02781	3.08604	3.68009	4.15111	6.81094e-05
0.0095517	0.00791733	0.00595427	0.00321614	4	4.98202	4.89255	5.17404	6.15583	4.63882e-05
0.0137629	0.0082297	0.00602942	0.00325087	4	7.15641	5.60167	5.55439	6.37979	9.83677e-05
0.00420218	0.00467469	0.00378143	0.00192317	4	2.87764	3.81694	3.88048	4.81941	6.66798e-05
0.00607731	0.00508407	0.00370732	0.0019101	4	4.08635	4.01536	4.24527	4.90162	3.90182e-05
0.006907	0.00605826	0.00448472	0.00237259	4	4.77038	4.49756	4.65768	5.33567	7.43173e-05
0.00762905	0.00516543	0.00373808	0.00198594	4	5.03947	4.19901	4.03682	4.89793	2.86378e-05
0.0043157	0.00447385	0.00357026	0.00172707	4	2.82557	3.65594	3.67924	4.5258	4.57528e-05
0.00561809	0.00381578	0.00300007	0.0019055	4	4.76137	4.2198	3.66522	4.92122	0.00047792
