0	bld-00
	TotalLoss	25412	51707.3	88646.3	16614.8	79058.8	164988	221853	97473.5	82342.8	61090.9	32671.9	28414.4	62950.8	157893	219249	49081.3	52828.7	82989.6	156116	71981.7	43476.1	166948	35979.7	33177.5	56636.3	94118.4	117989	51290.1	64371.1	85011.3	37280	34976.7	201654	33377.8	74742.8	162812	51747.5	147742	48883.5	37157.7	121853	66175.5	56409.9	112481	96375.1	8896.45	95073.1	177171	44558.7	47575.1	44526	97568.3	82989.3	126123	84124.9	50038.6	65187.5	72196.9	266727	16646.7	50196.5	48314.2	167387	159686	34257.3	115509	243548	187170	80484.7	86625.7	144678	63231.8	153688	26113.7	87900.3	125651	50409.6	195556	247286	145043	24866.5	91957.9	175312	53423.5	39384.3	48285.1	83410.3	16497.4	109671	127728	103419	174460	24420.5	61842.7	108931	106210	274740	47968.1	102117	253853	163419	70794.7	74966.4	144312	327731	83874.1	76840.9	120041	109415	57952.5	190082	122416	89204.9	109613	103769	90920.9	83824.5	105479	65426.6	240764	61784.1	216584	94158.3	35769	75216.4	118113	73060.1	164896	78634.8	68531.3	107612	24753.2	144361	88319.7	35540.3	47308	65594.4	105808	47591	55528.9	128683	23362.8	53942.2	95264.6	83213.6	147470	40347	85567.5	70933.6	102551	68753.6	73684.8	148603	63300.8	114496	43173.2	159748	8922.44	438178	131678	20560.6	65313.9	90591.8	123064	254482	77592.4	69928.9	113325	57710.2	69202.3	40266.9	69470.3	64498.8	52730.9	32777	148936	109950	74146.2	82968	92108.5	145913	273623	130416	104185	249230	61741.9	45807.6	69911.9	96479.3	118789	41965.6	108336	17120.1	74872.7	179871	66336	63741.4	177618	21656.2	167398	204253	32157	95072.7	98593.6	11099.1	73874.6	124118	85710	63916	50955	54905.7	63822.8	288874	51532.6	196172	109230	118376	154961	132660	112814	68111.8	93046.7	41209.4	152264	45550.4	64115.3	93228.8	32048.1	72196.6	91071.4	97498.1	50896.6	55018	65660	35092.6	34026.3	40050.6	13657.6	72938.6	71056.3	32086.5	68725.9	156943	34300	84427.3	101348	162768	25873	70767.9	64323.4	168621	35542.6	91335.9	47795.7	116540	162443	59709.3	68917.2	154373	31074	5538.1	199011	21530.2	71960.8	99947.2	50286.6	258309	75903.3	8156.65	73214.7	139297	207328	76937.5	70975.6	92599.5	45815.2	42617	62500.3	186827	40569.7	117946	80288.3	116520	47305.1	75310.9	236337	161384	56737.3	177836	122582	43030.9	159514	130016	62421.2	99300.8	113198	82691.7	43097.2	148605	69527.3	39878.9	59155.4	87559.8	66384.9	95179.8	84387.3	93775.3	71973.5	130412	76111.3	12593	98332.3	103577	127031	115926	43693	108073	210771	95509.5	87319	107253	37343.2	142505	32492.5	40131	24095	147670	81471.2	194655	174936	25534.9	93322.9	88934.9	121150	81091.6	52849.8	124436	144032	111789	87165.7	174977	20749.5	20852.6	102258	10506.8	127874	271786	30840.5	88502.5	120531	52421.6	264081	123540	46091	45649.7	59212.5	135939	103025	59797.5	57199.6	48664	46203.7	81829.5	213366	102512	60460.3	169112	130682	27251.7	87194.1	86899.7	107833	48185.3	73464.2	54343.9	34816.2	47032.1	40171.2	81532.5	277848	141795	107784	135896	77275.1	99315.4	109763	288221	208321	110124	105502	71124.6	101215	9983.63	171710	223351	150333	39873.7	112255	48186.6	12205.2	73961.5	19862.2	82440.5	121039	28973.3	58279.3	26909.5	81419.9	52881.7	61455.4	16788.4	20670.7	235908	96565	115165	276276	69100.8	91811.9	73846.9	124879	99249.4	225532	80081.8	68207.6	20915.3	91761	80730.5	168207	75634.9	126626	67943.8	104916	67209.2	94973.3	121852	108740	134767	50101.2	151887	85528.2	90446.5	48301.5	164718	43433.2	106675	30807.9	48475.3	114226	58142.7	108433	265286	42395	51837.7	149298	162850	75420.8	65930.3	96086.5	41195.6	109740	27563.6	198364	2890.51	151359	102311	82894.1	58949.1	61676	39968.5	290595	72079.3	44594.4	98634.8	179892	92808.3	168	22414.4	5681.7	102726	47656.3	77165.1	108986	35212.1	89676.2	103467	65037.5	4320	129826	55339.3	21241.3	16443.1	39061.7	336298	46108	67494.9	283798	214948	30813.1	175199	26742.1	145809	58019.9	86389.6	96796.7	40877.4	145204	391762	144412	48967.7	112986	63014.1	77217.1	70656	113803	45829.4	99656.3	23926.1	37833.4	108206	39891.4	47926.9	135657	181321	37620.6	77454.4	118049	45557.8	47862.3	127744	176145	63905.3	96924.8	95996.2	71692.7	33836	74492.8	148998	145576	80931.6	137079	32550.9	123442	391080	56424.3	24480.9	140828	101674	108678	28457.7	81135.5	35865.5	70640.7	84906.5	163705	52712	117458	20544.5	77835.1	48571.7	105402	148728	42377.9	20906.4	149612	101011	286910	64728.8	31996.1	95304.4	54276.7	77827.4	12305	95027.3	86735.8	20412.3	101575	46157	110077	45500.6	45893.8	110509	122095	84383.9	96350.1	140811	127158	119026	269792	205430	59867.7	24096.3	49220.2	13099.2	51133.2	21371.6	66709.7	25494.3	84251	146468	82390.1	38410.4	66662.8	64337.1	26344	134447	48025.7	72411.5	28159.5	9320.01	36984.9	88516	73714.5	145769	23390.6	77842.8	201981	70679.3	272348	227849	127705	61779.7	47195.9	80729.7	81595.3	94228.2	40585.3	93626.5	1031.89	142627	26780.4	80781.2	206939	8728.45	105614	230565	176103	28669.3	165853	41477.9	63413.7	17670.1	83639.1	149820	141867	196589	134654	101683	37151	71716.7	61473.2	107223	60579.4	21651.7	37134.8	50283	160048	69264.9	130029	175716	43911.7	67068.5	89706.9	7962.99	167325	58027	210788	65971.9	20606.3	55082	53662.7	135581	266505	129173	91720.8	101366	75568.8	122889	17877.8	114151	47510.2	19546.4	69599.6	53628.4	75029.3	48350.3	115335	62687.9	45589.9	97918.2	12854.1	104643	62605.1	141654	51766.8	89081.3	35929	98180.5	125555	62439	36088.5	61902.2	292810	48877.3	70075.1	74010.6	74868.2	48787.2	273517	17021.6	71907.3	83948.1	5252.83	71300.6	131334	60466.8	13373.1	104067	99643.4	43654.8	28023.3	37206.1	84942.4	68731.7	4625.13	56105.5	70419.4	84839.2	166362	40952	32411.9	85945.5	63817	80234.4	76782.4	88587.3	22512.4	102858	315842	109597	148544	90047.3	13433	49381.1	28765.6	64524.2	47751.2	57351.1	40083.8	20811.1	129595	246787	59434.4	12089	57536.1	2848.2	64102.7	191074	174887	24753.8	77811.9	64026.5	423975	77677.3	174666	121584	63757.6	92160.2	29475.7	24415.7	183831	58216.1	135453	203753	109542	201357	141977	117973	10416.1	84593.5	41926.1	107632	6139.84	36259.6	84011.1	87868.9	94336.1	184552	74592.7	36072.8	143436	25560.6	67129.8	82781.8	137764	45510.1	82397.2	6884.16	112376	129735	159991	92594	57920.9	93499.4	27989.3	36254.7	85666	131223	93907.1	32835	23882.7	48257.9	148635	96950.7	302406	96770.8	203458	106216	107460	60894.3	89661.2	152014	138175	109654	15000.6	133003	25662.3	51799.2	134310	113111	77723.1	32358.1	103092	40095.1	28058.6	249609	58908.3	23714.4	15881	97356.7	82346.9	106612	86448.5	83032.7	37656.7	87528.4	89233.2	42385.1	85022.6	30672	49546.7	99974.7	76426	56755.4	142022	54847.9	17179.2	108683	46206	124335	105096	48641.8	65307.6	59761.8	35156.5	82254.2	172313	24238	81146.1	50285.3	30706	28532.5	38555.5	92956.6	27740.3	124703	85182.5	68189.6	119362	14161.5	53153.8	34867.1	50963.5	122292	87394.9	66028.7	105279	31596.9	26295.4	42942.3	59573.7	89574.6	218002	156898	91509.8	17121.8	112827	83623.7	48617.3	27626.7	65081.8	67432.8	68785.6	19595.9	12590.2	160719	73560.4	90377.2	56909.5	24404.6	62025.7	42460.3	94415.5	71194.4	194854	284848	46668.3	97722.8	162280	15187.2	57278.7	129253	68118.8	74410.8	63405.8	69743.6	69309.4	50531.5	50913.3	10675.3	55299.4	49146.7	23618.8	49341.3	48274.8	57891.7	35785.7	154258	73162.2	35993.9	6741.1	96274.7	185721	40836	216867	153986	56243	117922	62513.4	30107.4	187415	4320	30603.6	98443.3	47436	75199.9	145184	23476.4	117988	202816	73632.2	66672.3	91948.2	210196	92409.3	154134	146244	85768.9	17948.6	20720	61300.4	45166.8	84811	69777.9	12702.1	87517.4	45467	14827.8	191903	47484.7	40467	209574	131673	104875	97665.3	80265.5	93768.3	206445	74815.2	18158.8	69989.9	37418.4	78325.7	292808	69445.9	215506	127365	39533.7	186320	194350	47063.6	
	lossType	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	
	lossStr	0	3090	5275.6	336	944	6451.05	14298.9	7501.92	7934.99	388	724	943.999	1059	11179.5	21588.4	168	2431	6919.6	7711.1	194	194	3205	322	724	336	6818.4	9027.52	3319.72	2966.1	5503.78	194	168	12836.1	194	2982.6	9466.09	1757	4738.03	0	388	5731.6	5257.2	2816	2534	7921.01	362	3873.12	4820.6	1978	1151	7222.01	1783.39	1849	2261	3540	0	9908.89	1565.1	12683.8	0	1306	892	12255	8134.93	0	10738.9	13331.1	11118.3	6999.85	2392	10345.1	4098	14026.7	698.001	5336	6263.4	4136	6908.7	15181.4	10960.5	1138	2880	8468.6	7039.92	0	3487.72	3314.33	194	3781.13	168	5369.93	23485.2	388	1112	3025	4667	31389.2	1176	8821.3	16434.7	14911	3540	1602	4744.12	22402.1	1474	2715	4641.7	3831.13	0	26276.2	9175.23	5470.05	6405	1125	3024	4150.25	3501.72	1810	37629.7	2299	12580.1	2017	388.001	5262.12	8598.5	1034	32480.6	9371.12	1487	6683.53	194	8175.02	5584.2	1240	724	3116	6538.75	1306	582	7738.07	1086	1332	3731	6670	17497.4	556	4209.12	1408	1306	1784	3654.6	7171.88	1964	5419.3	3187.53	5103.25	388	6516.95	3090	5388	3546.55	3104.98	14635.5	10605.6	5694.52	2431	6060.37	2983.09	2158	582	750	1940	1776.31	1253	7849.12	2223	724	8048.9	2728	7509.63	27419.1	7718.42	5423.13	24134.4	362	943.999	1306	4386.63	2780	5556	6473.99	362	194	14428	4219.72	10612.7	14875.2	375	21317	14990	1641	2636	3063	194	3132.33	5145.75	4487.62	0	194	530	3986.33	27136	1228	12804.6	4214	6570.98	10357	7469.85	5419.3	6167.28	7934.3	1370	12121.4	5750	194	2834.93	776	2715	1164	10724	1306	3662.62	988.164	582	194	1112	194	3692.85	168	0	904.999	11697.8	556	556	4129.65	3270	530	3723.6	2353.63	10862.1	1642	7391.99	2314	4395.6	9609.75	3008.63	168	10679	168	0	11523.1	1862	2948	4732.2	892	12666.5	4060.62	0	1306	4785.6	19604.1	7306.32	2288	9352.8	388	0	2533	6647.2	194	12738.2	4732.13	5028.85	1796	8883.2	12711.5	8557.81	388	29375	4620.57	2507	4886.55	3775	362	8762.42	9937.62	7250	168	11394.5	775.999	194	194	4823.65	724	763	2500.7	8163.57	5784.72	12301.3	0	504	8487.6	6561.62	2727	5205.75	0	8360.2	15504.6	3995	4353.63	4779.45	892	12514.7	1770	1537	3199.8	1642	1576	8498.5	10274	582	4245	362	2948	4422.12	944	12515	6137.12	8369.4	2405	11088.2	1164	904	1306	168	3801	24070.1	543	4378.4	10973.1	1409	26352	1692	1151	168	750	2935	3455.75	2798.03	2520	1901	582	3848.63	26850	1888	698	7751.27	13646.3	194	1616	5404	5750.25	3152	1293	750	5000	194	1214	1745	22617.8	9135.9	2699.9	1939	2980.42	6073	14301.5	29027.2	27985.1	1952	3892.63	362	7462.02	0	5574.4	9467.8	2798.12	750	7670.6	6111.99	194	1487	194	2034.68	9691.33	168	1112	3142	3024	1642	4199.63	362	388	5573.96	1396	8663.1	32847	5600.92	4080.85	362	7237	3284	14090.3	2474.33	1564	672	5402.48	1059	13295.8	10150.4	2728	2236	2378	2655.91	3787	2893.44	4540	4355.95	1280	6578.15	6823.35	530	530	8981.87	1073	2661.72	388	388	4501.3	2267.11	1125	19810.6	918	2642.32	4340.25	11877.2	6587.62	2994.2	6256	7845.23	1382	168	9677.62	194	6724.3	7662	4921.8	4404.18	698	530	13048.4	7878.86	737	1447	30376.1	2418	168	0	362	4802.1	582	3664.7	6793.2	0	8964.87	3778.02	763	0	11669.1	944	1072	0	168	44944	866	1099	57947	29942	362	5293.03	931.001	5690.26	1926	1333	3310	388	13955.7	18644.6	7083.8	2095	8102.99	2392	2144	3284	6620.8	1345	2056	1862	0	5075.8	724	724	4890	19542.3	2132	2650	8537.42	1112	490	5868.82	16314.5	6108.65	9532.63	2159	2082	698	1280	5938.4	7215.02	3711.62	5054	556	6602.05	27326	2314	0	4664.93	5009.48	1254	2935.63	4195.13	375	3663.53	4310.2	10134.7	168	1487	0	1756	3090	5103	7228.22	362	362	11005.6	4166.63	15191.9	1704	724	2203.56	0	1965	0	3553	1474	0	1448	5931	2416	724	1169.86	5092.22	4268.02	1240	6044.33	7716.27	18006.7	8074.97	20673.9	20591	750	5698	1836	530	582	0	9567.43	194	2534	14635.5	698	1681	918	1513	556	5936.6	1073	1073	168	5000	1086	3023	5229.93	4156.2	530	12470.1	14884.6	4590.2	22660.2	13710.3	17120.6	2462.03	1332	3120.02	3972.33	1952	556	3809.17	0	3958.32	970	0	13778.6	194	2660.97	27307.3	7710.1	5750	9771.37	776	1590	0	4563.17	13541.9	13729.4	14769.2	7069.8	2300	1770	1718	0	1098	194	194	1266	3593	11621.2	1758	7784.62	22157.8	1164	1382	4351.6	194	11085.5	4908.8	13902.2	1060	194	1280	776	15113	16459.2	16884.2	1694	3900.8	1046	12227.2	0	13277.5	168	530	1254	1603	2793	0	2080	1448	582	3123.85	0	4585.2	2478.6	4300.87	5918	11733.8	194	3162.2	8636.48	4563.82	362	573.683	13250.9	336	194	2423.12	3244.7	194	27327	556	1732	3778.02	362	168	10491.4	3357.6	0	9611	8128.94	556	0	5683.99	4979.9	3359	0	168	2960	918	11807.1	388	194	2418	776	1461	2998	3965.63	556	10594.7	23776.8	6062.85	7221.75	5780.1	0	582	556	362	0	750	362	1358	12221.3	18206.5	6314.5	0	1770	0	1086	8925.2	6566.82	388	2378	556	72915.9	2108	7530.17	4381.83	194	1060	194	0	7530.1	1112	2869	9582.76	2560	9058.24	5552.52	9453.63	193.999	1125	1577	3189.6	336	194	1060	1978	3310	6288.52	194	322	3458.6	0	2870	362	7037.53	556	2198	0	7165.2	3724.2	17217.2	1875	2106	1642	194	362	2052	9907.8	2966.02	1901	0	6422	4864.42	14872	51731.6	4830.06	11037.9	918	6492.1	1280	7142.4	10997.2	2392	5083.5	0	1784	5000	918	15284	1810	6396	1086	4324.2	710	168	15451.8	5970	388	194	5847.15	336	3090	2817	2199.8	776	1306	1448	4059.83	5747.77	1965	2056	5392.87	4642.63	1151	6849.95	1254	0	3103	2366	5570.02	12279.4	1694	375	582	672	1138	5007.76	194	3498.85	866.001	556	388	336	4366.4	1034	1822	3199.8	683.999	1254	194	852.001	852.001	1306	5523.63	500.561	1254	1214	2486.62	750.001	2966.03	1681	1823	5593.24	6169.62	11109.8	362	10696.9	3888	530	569	6138	2366	7700.75	0	0	9706.12	1162	1564	168	194	1642	3076	10888.9	3162.63	12407.1	23805	1138	2366	14451.7	840	2340	7997.97	3426	6164	582	2576.55	1538	1437.91	1112	0	362	5207.6	3037.7	775.999	1240	672	194	9362.8	658	0	362	3698.62	14586.4	852	5823.02	16494.4	5918	8424.56	0	0	13144.5	0	944	3732.38	852	1939	3297	6694.01	6876.4	12820.3	775.999	2974	362	17892.5	5255.42	3808.6	6697.22	2702	0	168	556.001	0	1474	5411.2	0	2572	388	0	5404.4	892.001	556	27643.8	2431	3103	4458.57	388	2198	12891.7	3727.55	1642	2172	3146.33	2198	28567	1707	19280.9	2404	168	12582.2	9764.22	168	
