idr,beam_rotation
0.0001718037530215486,0.0001762465544739
0.00025740778086669143,0.0002759952476484
0.00034208199953497713,0.000375300405722
0.0004254908169178343,0.000473288309877
0.0005066033587092629,0.000569725598325
0.0005856189612006914,0.000668166569084
0.0006623932693921199,0.000766718178056
0.0007373871549121199,0.0008727389358679999
0.0008108062404835485,0.000978458745522
0.0008823966076578342,0.00109336838068
0.00095186036625212,0.001215142561705
0.0010211018048464056,0.0013342513993839999
0.001089726707894977,0.0014543203287709998
0.0011574056533006913,0.001574149820954
0.0012245641224321198,0.0016922634677
0.00129185004971212,0.001810352230675
0.0013595385744349772,0.001929242775081
0.0014266693699806915,0.00204779411433
0.0014944922712464056,0.002165888989108
0.0015642781344064056,0.0022852932452180003
0.0016345049122835486,0.002406302897724
0.0017051845790264056,0.002528298646211
0.0017778357226092628,0.002650725771675
0.001851714482394977,0.002774174790829
0.0019253782397092628,0.002898370672485
0.0019993259173664056,0.003020826261489
0.0020760827299978342,0.003142928122545
0.0021533576240721198,0.003266670915761
0.0022298023105978343,0.0033897676621560003
0.0023071563670921196,0.003511913062534
0.0023875782001464055,0.003634522843641
0.0024692956359492627,0.003757982107343
0.0025489106775635484,0.003882257966326
0.002623975543169263,0.004005714785303
0.0026976442231892626,0.00412308180239
0.002772162003306406,0.00423780363053
0.00284409256931212,0.00435236620251
0.0029124700066464056,0.00446251663379
0.0029796212913035486,0.0045651627006
0.00304514302753212,0.00466560455971
0.0031125133060178342,0.00476328853984
0.003185685724160691,0.004862965084620001
0.0032599930253606915,0.00496746134013
0.003329477672189263,0.00507122068666
0.0034018680454464055,0.00517035857774
0.0034733353450178343,0.00528141087852
0.003544940746389263,0.00539138051682
0.0036154155221606913,0.00550125644077
0.003685093617989263,0.00560862896964
0.0037525570287606914,0.00571422162465
0.0038195302977321196,0.00581853452604
0.0038877541999035484,0.005924157099789999
0.003958825288217834,0.00602888816501
0.00402814336133212,0.00613741204142
0.00409170692533212,0.0062433987623
0.004154510264017834,0.0063423065003
0.0042159498803606915,0.00644089782145
0.0042782601502464055,0.0065398543374599995
0.004341521699646406,0.00663966999855
0.004402160112474977,0.00673974747769
0.004461283928703549,0.00683585717343
0.004521958796160692,0.00693079119082
0.004583668229960691,0.00703033513856
0.004647062027160692,0.007131540915
0.004712842138874977,0.00723504740745
0.004780033071246406,0.00734132353682
0.00484620167753212,0.00744980026503
0.0049153909620749765,0.00755726092029
0.004986021401760692,0.0076694164890800005
0.005057872140103549,0.00778405065649
0.005129721814103548,0.00790051184595
0.005201344245389263,0.008017283165829999
0.005273120477932119,0.008133650291709999
0.005343503451903549,0.008251301944260001
0.005417015137560691,0.00836607045494
0.005490491699017834,0.0084775199648
0.005561186533017834,0.00858825468459
0.005633037271360691,0.00869546248577
0.005711341276903549,0.00880320719443
0.0057927489814178345,0.00890839239582
0.005878526451474977,0.009006267413490001
0.005967391122789262,0.00910625373944
0.006056203107874977,0.00920904404483
0.0061469086047892625,0.009312383132059999
0.00623135880713212,0.00941656413488
0.006314247048446406,0.00951797491871
0.0063978202110178345,0.0096184881404
0.006483293271617834,0.00972578953951
0.006573921601817834,0.00983718968928
0.006665250286589263,0.00995239010081
0.006759869467074977,0.010067421477290001
0.006855631779474978,0.01018898072653
0.00695628912333212,0.010313092963769999
0.0070644449443892626,0.010441278107460001
0.007172708798874977,0.01057640137151
0.007271792473674978,0.01071460591629
0.007387313725817834,0.010868137003859999
0.007506310673817834,0.0110154740978
0.00762756621213212,0.011156046530230002
0.00772555624813212,0.01128534181044
0.007776768346046405,0.01136425253935
0.007808466309017834,0.011457884684210001
0.007917973878246406,0.01148978970014
0.008043446445160692,0.011612184345719999
0.008169505479217834,0.01175349298864
0.008301197152189263,0.01189933228306
0.008436114394360691,0.01204852946102
0.00856851812996069,0.01219927938655
0.008698759068474978,0.01234336383641
0.008813451709617835,0.012483057798819999
0.008891297504446406,0.01261133165098
0.00901910050653212,0.012702115578550001
0.009167653375560691,0.01284029427911
0.009317730420532121,0.0130067530554
0.00946443128810355,0.01317700068469
0.009586724053674977,0.01334341312762
0.009556166029532121,0.01348085398782
0.009533030912417835,0.01348085398782
0.009572127301903549,0.01348085398782
0.009645552773703549,0.01351686916311
0.009793424446789264,0.01362602505831
