idr,beam_rotation
0.00018716623838245142,0.0003850120992863
0.00027977833555530853,0.000499306770507
0.00037214127067845143,0.000614351767581
0.0004644541971041658,0.000731709355022
0.00055660128158988,0.0008516815141780001
0.0006481789621041657,0.000973079033429
0.0007391278668355943,0.0010974759934470001
0.0008299101978727371,0.001229553949088
0.0009197438438213085,0.001366256037727
0.0010085171124955942,0.001502815168351
0.0010973999446184514,0.001639661437367
0.001186262886352737,0.0017762656207210002
0.0012749016454355942,0.001911471597854
0.0013636997937270228,0.002044170803854
0.00145341343210988,0.002177262387705
0.0015439304027355942,0.002309115254322
0.0016341204791384515,0.0024424705188679998
0.0017243040362841656,0.002572137920655
0.0018147717798584514,0.002700839831962
0.0019067587766441656,0.002829912467858
0.001999538861127023,0.0029567818273769997
0.0020929675452613086,0.003080950584266
0.0021856969391841658,0.003204186912622
0.0022788141624384517,0.003327069920489
0.002371889210087023,0.003450116375462
0.0024661853546727374,0.0035722806351269998
0.0025607398747527375,0.0036948871566000003
0.002655480925438452,0.0038168514147399997
0.0027498553011213087,0.00393438374158
0.0028439843398298803,0.00405239069369
0.002937661287947023,0.00417156121694
0.003030899184004166,0.00429269019514
0.0031234540214613088,0.00441494060215
0.0032157935903755945,0.00453703035601
0.003306495894204166,0.00466156972107
0.003397357587204166,0.00478805892635
0.00348871660648988,0.00491518236231
0.0035812794267184515,0.005041849915870001
0.003673943628061309,0.00516501185484
0.0037657587293184517,0.00528863386717
0.0038582222971755946,0.00541293038986
0.003949962094347023,0.00553722213954
0.004041301156718452,0.00566228700336
0.004132781514004166,0.005787121248430001
0.0042251237438327375,0.0059121295344
0.00431785180728988,0.00603817752563
0.00441054554488988,0.0061648508999499994
0.004503401332575594,0.00629191554617
0.004596996058232737,0.006418300094080001
0.0046918850561470235,0.006544893025420001
0.00478721523488988,0.00667341751978
0.004882179270804166,0.00680490094237
0.004976730863861308,0.00693717470858
0.005073214286061309,0.0070703126257299995
0.005170991448318452,0.00720569863915
0.005268470587375595,0.007343393517649999
0.005365217440804165,0.0074792943196300005
0.005463575748375595,0.00761477032211
0.005563245358118452,0.00774402671959
0.005663420542975595,0.007870218483729999
0.00576317317348988,0.007992342114450001
0.005863002438547023,0.00811532954685
0.005963112696918452,0.0082440902479
0.00606315536788988,0.00837522791698
0.006164302321318452,0.008506793994459999
0.006265231611375594,0.00862141256221
0.006367346608118452,0.00873679178767
0.006470216774432737,0.00885460572317
0.006573750574575594,0.00897226203233
0.006676683006461308,0.00910377409309
0.006779566477375594,0.00923616043291
0.006883820855118452,0.00936980755068
0.00698808694088988,0.00950379204005
0.007092747907461309,0.00963754439726
0.007197896354889881,0.00977196963504
0.007302565304204166,0.009907025378199999
0.007408243807204166,0.01004214049317
0.0075153725125184515,0.01017428841442
0.007622720477747023,0.0103058074601
0.007730509623804165,0.010436596581720001
0.00783894909908988,0.01056440663524
0.007946404565575594,0.01069197128527
0.008054200097832738,0.010820730822159999
0.008161655032118452,0.01094969059341
