0	bld-00	IDR	PFA	PFV	residual
0.002815	0.002284	0.001886	0.001069	3	2.692	3.043	2.914	3.77	0.0001066
0.004549	0.003895	0.002634	0.001315	3	2.675	2.836	3.618	4.223	3.249e-05
0.00474	0.004123	0.002793	0.001297	3	3.39	3.202	3.728	3.871	3.394e-05
0.00643	0.0046	0.002722	0.001237	3	3.009	3.464	3.651	3.883	8.903e-05
0.003427	0.002758	0.002313	0.001339	3	2.759	2.975	3.185	3.998	0.0001517
0.005393	0.004576	0.003823	0.002155	3	3.659	3.799	3.998	4.925	8.894e-05
0.005789	0.004014	0.002662	0.001278	3	3.269	3.693	3.607	3.923	2.679e-05
0.009467	0.00702	0.004366	0.00195	3	3.926	4.463	4.607	4.731	6.368e-05
0.00559	0.004175	0.002588	0.001123	3	3.28	3.517	3.565	3.656	4.721e-05
0.003391	0.003174	0.002467	0.001325	3	3.258	2.778	3.274	4.148	4.364e-05
0.003539	0.002967	0.00239	0.00135	3	2.958	3.062	3.393	3.921	4.301e-05
0.00352549	0.00262236	0.00194349	0.000989945	3	2.96065	3.17453	2.92693	3.55418	0.000100537
0.00339992	0.00275271	0.00244514	0.00146831	3	3.01817	3.11663	3.34159	4.04518	3.69907e-05
0.0058565	0.00397733	0.00276619	0.00143335	3	2.85511	3.68525	3.54196	4.14753	0.00015618
0.00579902	0.00471738	0.00364419	0.00195113	3	3.20904	3.68209	4.01501	4.89223	0.000115394
0.00492278	0.00340241	0.00209027	0.000961062	3	2.83606	3.37801	3.22039	3.55744	6.13522e-05
0.00378799	0.00311605	0.00240834	0.00130174	3	2.87614	3.16403	3.3703	3.96961	7.64242e-05
0.00497672	0.00393594	0.00269931	0.00131421	3	3.14908	3.39958	3.5891	3.93331	8.17652e-05
0.00340635	0.00296325	0.00255837	0.00155195	3	2.80144	2.886	3.24419	4.59584	8.86607e-05
0.00422558	0.00301964	0.00205406	0.00101441	3	2.83428	3.25373	3.07021	3.76565	6.3068e-05
0.00537116	0.00474828	0.00301219	0.00141699	3	3.13656	2.88627	3.85374	4.35718	2.10083e-05
0.00526808	0.00383037	0.0022754	0.000990698	3	2.81226	3.25833	3.3765	3.54016	0.00011777
0.00488756	0.00345002	0.00231134	0.0010861	3	3.06236	3.59617	3.41019	3.60415	3.79711e-05
0.00319632	0.00283334	0.002244	0.0012541	3	2.64524	2.84053	3.34983	3.91733	3.74665e-05
0.0033022	0.00309945	0.00261127	0.00146367	3	3.09952	2.94765	3.38893	4.29247	4.88896e-05
0.00473904	0.0035741	0.00289477	0.00153946	3	3.56144	4.06734	3.63381	4.16456	7.1806e-05
0.00491845	0.00381833	0.00281178	0.00142392	3	3.3287	3.49845	3.54189	4.02974	9.12092e-05
0.00364018	0.00299714	0.00228657	0.00128757	3	2.71015	2.83853	3.26493	4.02919	6.09396e-05
0.00485543	0.00387321	0.00248156	0.00117296	3	2.9371	3.05503	3.48987	3.84873	5.58732e-05
0.00661791	0.00587812	0.00405066	0.00189801	3	4.01853	3.73773	4.28092	4.72458	3.40161e-05
0.00479259	0.00351176	0.00237943	0.00113552	3	3.1886	3.41387	3.42231	3.59916	3.22818e-05
0.00517595	0.00400191	0.00217834	0.000905585	3	2.99292	2.9633	3.38147	3.39647	3.68152e-05
0.00532207	0.003501	0.00260573	0.00139965	3	2.98721	3.92463	3.39242	4.09626	0.000189359
0.00235266	0.00185349	0.00146849	0.00082763	3	2.1892	2.46153	2.53768	3.43742	0.000131291
0.00512459	0.00455149	0.00318359	0.00155329	3	3.57634	3.16673	3.81833	4.31594	3.36978e-05
0.00483659	0.00383952	0.00271593	0.00133554	3	3.20862	3.39576	3.52153	4.08861	8.2114e-05
0.00382323	0.00343756	0.00274962	0.00142085	3	3.78492	3.48908	3.55566	4.09103	3.81808e-05
0.0052796	0.00490954	0.00339508	0.00162087	3	3.51846	3.2914	3.97539	4.5175	4.67794e-05
0.00898739	0.00647353	0.00332253	0.00125892	3	3.52163	3.96781	4.33858	3.91995	1.56378e-05
0.00404041	0.00332203	0.00245832	0.00123637	3	3.37173	3.16789	3.41151	3.76386	3.68164e-05
0.00656921	0.00518461	0.00369888	0.00181324	3	3.74993	3.80219	4.10129	4.63488	4.79824e-05
0.00736263	0.00634305	0.00428875	0.00195495	3	4.1677	3.71085	4.48382	4.58265	2.60059e-05
0.00394049	0.00313237	0.00223549	0.00112664	3	2.7365	3.03181	3.2497	3.86651	6.1918e-05
0.00403936	0.00301568	0.00240035	0.00136178	3	2.75784	3.29451	3.2975	4.13145	0.000112644
0.00910945	0.00696858	0.00420954	0.00186069	3	3.97857	4.28037	4.5333	4.68439	2.7031e-05
0.00317954	0.00277853	0.00222218	0.00128088	3	2.72424	2.73146	3.20401	4.11551	2.99087e-05
0.00889468	0.0065071	0.00376982	0.00159835	3	3.41708	3.93614	4.35908	4.45828	3.0263e-05
0.0082181	0.0061792	0.00351176	0.00146013	3	3.75992	3.81504	4.10796	4.12725	6.07335e-05
0.00451442	0.00338377	0.00236603	0.00115738	3	3.12179	3.47004	3.41744	3.66508	4.96155e-05
0.00500097	0.00341543	0.0022921	0.00109582	3	2.98093	3.66678	3.42435	3.50696	4.76695e-05
0.00708034	0.00525941	0.00356924	0.00168561	3	3.77182	4.06568	4.08969	4.34401	3.60744e-05
0.00369924	0.00371658	0.00292716	0.00156835	3	3.13229	2.74258	3.50714	4.49338	0.000119739
0.00432213	0.00381315	0.00289311	0.00148839	3	3.53141	3.30636	3.5046	4.25281	8.85881e-05
0.00694169	0.00513202	0.00301699	0.00131265	3	3.26552	3.49687	3.83082	3.90264	5.76432e-05
0.00483828	0.00426476	0.00330694	0.00173766	3	3.3344	3.33887	3.94007	4.51554	3.80115e-05
0.00510124	0.00371146	0.00265891	0.00131883	3	3.36861	3.59768	3.5338	3.85299	3.99755e-05
0.0080403	0.00545542	0.00353682	0.00164443	3	3.54802	4.51697	4.154	4.35458	5.05285e-05
0.00470902	0.00386306	0.00269212	0.00136952	3	2.99415	3.05838	3.60168	4.00835	5.15064e-05
0.00621708	0.00500569	0.00334584	0.00157507	3	3.66236	3.68239	3.87169	4.21839	0.000131501
0.00296913	0.00246434	0.00175578	0.000908458	3	2.60323	2.38257	2.81989	3.5164	3.63177e-05
0.00458589	0.0034793	0.0024686	0.00125866	3	3.13483	3.43254	3.43343	3.87474	5.04925e-05
0.00626069	0.00406627	0.00262	0.00123366	3	3.38903	3.99306	3.52698	3.80883	4.70245e-05
0.00489144	0.00351863	0.00277311	0.00154276	3	3.18486	3.83058	3.47521	4.29109	0.000156456
0.00422823	0.00331095	0.00242778	0.0013368	3	2.73618	3.05169	3.26155	4.12284	0.000156556
0.00290746	0.00268154	0.00195688	0.00105849	3	2.40098	2.27336	3.01881	3.83293	4.98816e-05
0.00761582	0.00649327	0.0043004	0.00200585	3	3.89524	3.99768	4.47907	4.87929	6.93611e-05
0.00568302	0.00412828	0.00308619	0.00161859	3	3.12858	3.87674	3.7728	4.32376	0.000115577
0.00728401	0.00578854	0.00393405	0.00193508	3	3.59138	3.69562	4.29873	4.6602	4.13147e-05
0.00603203	0.0047717	0.00306809	0.00146807	3	3.02897	3.17539	3.85563	4.20414	4.31163e-05
0.00388167	0.00316928	0.002384	0.00129958	3	2.77994	3.0472	3.38134	3.92866	6.72831e-05
0.00781387	0.00578097	0.00362933	0.00161752	3	3.43475	4.14234	4.31251	4.16065	7.80558e-05
0.00289606	0.002878	0.00259153	0.00160344	3	2.92074	2.68589	3.28152	4.60546	7.66062e-05
0.00637921	0.0046929	0.00325219	0.00158999	3	3.10239	3.91683	4.06666	4.13364	7.47119e-05
0.00326092	0.00294571	0.00239761	0.00130867	3	3.35433	3.15211	3.28574	4.02881	5.52382e-05
0.0050578	0.00381034	0.00242344	0.00114514	3	2.98838	3.22648	3.48386	3.78171	3.77038e-05
0.00821306	0.00585146	0.00364892	0.00167037	3	3.47651	4.18953	4.32395	4.36181	4.51891e-05
0.0052334	0.00431298	0.00299109	0.00151831	3	2.95525	3.1296	3.83506	4.19559	5.24422e-05
0.0135356	0.00986292	0.00578082	0.00246819	3	4.9791	5.03546	5.14637	5.16426	3.12559e-05
0.00766528	0.00628169	0.00442075	0.0021778	3	4.03876	4.09965	4.40692	5.00108	6.00168e-05
0.00810649	0.00644354	0.00416302	0.00196089	3	3.52003	3.92443	4.41763	4.90022	5.6526e-05
0.00648061	0.00488691	0.00281135	0.0012013	3	3.19331	3.29881	3.82478	3.81258	2.52796e-05
0.00280157	0.00267296	0.00247218	0.00148937	3	3.00837	3.14669	3.30623	4.30627	9.30411e-05
0.00535109	0.00430651	0.00304257	0.00143607	3	3.64678	3.82694	3.64416	4.18395	9.71337e-05
0.00485009	0.00427591	0.00320786	0.00172772	3	3.10599	3.08319	3.82895	4.69036	4.98038e-05
0.00265127	0.00201892	0.00136274	0.000674406	3	2.45653	2.45482	2.61647	2.92358	4.44773e-05
0.00349265	0.00292884	0.00248668	0.00146319	3	3.07614	3.14758	3.29702	4.3345	4.88827e-05
0.00188598	0.00180589	0.00201189	0.00142342	3	2.96809	2.64637	2.75541	4.1666	0.000147541
0.00312081	0.00287345	0.00217342	0.00115486	3	2.65474	2.69335	3.24202	3.98084	3.1645e-05
0.00360588	0.00324495	0.00267011	0.0015375	3	2.97629	2.88463	3.39649	4.3884	7.85336e-05
