0	bld-00
	TotalLoss	339818	459346	753030	837271	350884	1.09428e+06	886529	1.57352e+06	933875	380427	472478	291699	491577	723542	1.04446e+06	480553	619397	630038	342365	489901	821378	695819	599215	399945	304223	613702	683055	455915	548752	1.04306e+06	641165	406600	764213	131347	932943	634926	760741	897611	1.31417e+06	562414	1.10335e+06	1.24735e+06	452402	488273	1.46048e+06	303969	1.54309e+06	1.02207e+06	681666	662154	1.17173e+06	582298	677590	958913	829156	814052	1.37103e+06	582080	1.0972e+06	231960	577903	835583	638893	439975	239082	1.2578e+06	828026	1.16456e+06	832416	605977	1.28816e+06	356895	877450	417183	657857	1.61416e+06	799669	2.57367e+06	1.39868e+06	1.34592e+06	999033	392416	767615	796101	126707	357883	184385	286662	519107	452668	626238	690163	229025	334287	648020	1.12944e+06	1.51641e+06	550093	650529	1.20009e+06	894047	488759	824937	1.51132e+06	2.11465e+06	443011	410760	249359	295408	535615	1.27253e+06	200273	304901	586960	821603	1.51336e+06	927859	870374	478056	1.72381e+06	500259	1.66149e+06	738978	356425	745929	588117	1.0337e+06	1.64777e+06	1.07607e+06	541132	920346	407531	614675	1.01976e+06	766612	453466	692236	606097	704412	757897	2.27814e+06	306541	338834	1.23474e+06	1.557e+06	937384	580686	683724	120041	391996	728256	675182	526050	720107	987657	505542	620599	467618	649264	1.06847e+06	279115	1.11492e+06	419207	952724	892858	606023	789505	631337	624061	872060	633964	359752	328465	893585	533227	455299	1.04354e+06	282573	1.07148e+06	705232	656247	2.49372e+06	1.47562e+06	576978	559326	279985	450400	547855	284682	1.14073e+06	636441	437771	380973	754242	1.34577e+06	833020	579603	966988	688408	539693	705872	964911	776214	660573	386503	257783	845559	864770	267079	492372	298389	813340	1.49335e+06	689554	1.06564e+06	415054	872640	1.00472e+06	906558	560714	908125	896499	284394	1.10125e+06	299479	295461	541895	249065	492715	136997	789476	608639	860803	626119	533150	470440	667082	793983	543042	833528	452739	678722	1.10909e+06	147528	284471	276198	1.02689e+06	435003	552392	525024	3.01212e+06	197854	726157	471900	1.06585e+06	1.50875e+06	331217	439766	1.0651e+06	658230	361781	1.20623e+06	597353	550345	430735	683960	745421	651604	416003	412126	1.17564e+06	297414	717443	629959	1.5034e+06	763584	459067	360524	822067	438598	992821	858983	342705	1.33418e+06	714895	1.11344e+06	772683	638469	1.06981e+06	1.30194e+06	699371	761646	666322	425634	1.06462e+06	670167	848386	561817	253381	377987	617722	986158	713904	252918	793347	764910	701876	1.50803e+06	1.33636e+06	457180	252726	509269	1.1085e+06	728470	888921	461198	943549	2.25727e+06	695356	1.09854e+06	641076	114606	1.12318e+06	412281	303794	239653	938494	521955	917370	574584	256870	466524	637859	675598	764499	376958	840465	662792	911725	813490	1.22198e+06	189690	563794	839230	217747	323143	906608	278856	635453	733146	398010	1.69073e+06	889820	375945	320458	253613	981256	1.56144e+06	550527	1.02485e+06	883274	1.1604e+06	1.29394e+06	652649	945304	624394	720565	1.02648e+06	506720	729146	417888	1.02635e+06	667682	456803	687688	366911	1.09192e+06	415659	599725	1.05805e+06	363443	650808	494064	812413	716884	999407	1.35612e+06	712527	663601	987122	741528	1.33638e+06	104034	1.17454e+06	560469	1.52666e+06	438599	1.21118e+06	121406	188746	680425	478902	976759	684531	668999	225262	230355	572981	548546	800793	557514	520946	651179	1.26996e+06	1.11235e+06	1.19372e+06	417717	1.40197e+06	439333	600552	432310	494704	908088	705452	643533	813023	411290	918432	585087	908094	737672	924719	831555	741583	572066	1.05042e+06	753498	325966	703712	399953	406315	425890	632647	504849	1.14739e+06	793129	258147	589868	477893	703256	1.06764e+06	466198	1.30047e+06	1.14636e+06	1.42965e+06	424203	897530	524641	304861	1.75457e+06	410721	1.86812e+06	269999	796900	463817	290560	409361	599686	458391	1.71021e+06	428264	1.17121e+06	864959	1.24543e+06	764603	429204	214194	280050	1.02953e+06	292597	992132	557177	528650	1.11221e+06	508201	353346	451391	679671	499471	470587	318171	318813	1.27413e+06	322660	798035	1.01457e+06	1.20465e+06	538312	731654	785780	620332	619542	454974	991242	301605	704083	2.13219e+06	693632	513772	874254	569920	553849	753639	969306	400811	790217	419887	639368	394774	298933	542801	802244	936238	327430	298445	616877	505706	711674	1.14988e+06	719170	277387	1.67892e+06	781745	1.04881e+06	369332	330541	756728	710893	1.16867e+06	1.54742e+06	541241	1.49901e+06	744082	691146	459882	1.45411e+06	1.48954e+06	1.37191e+06	717452	983060	429777	482910	568478	1.75553e+06	599599	262001	376466	610169	395583	704413	926681	1.79216e+06	364975	1.09228e+06	661235	986618	447777	689264	569648	313797	597131	931546	457961	846838	781399	606156	720743	607945	671329	395036	433531	740695	602741	420500	748539	2.12596e+06	350208	779732	1.83465e+06	780448	710617	328479	264881	478524	335963	545328	416576	535459	1.25607e+06	255276	577466	404979	513499	1.05619e+06	984657	1.20044e+06	457411	240534	200941	187550	442626	890117	391589	838658	666149	877881	396715	937872	965028	1.4985e+06	494309	676239	763802	576087	737569	710387	260517	198520	953156	864441	1.05639e+06	657389	297273	331603	1.54935e+06	1.0273e+06	658952	1.17856e+06	297855	656369	181575	612252	590718	1.04645e+06	748822	1.03892e+06	883884	378308	686777	840007	865002	830055	287513	1.10346e+06	975900	1.12841e+06	428932	1.51194e+06	585404	314945	640716	195908	178310	1.3598e+06	649605	972587	276250	314861	591359	548221	769983	1.15347e+06	296982	275979	1.43487e+06	569837	640051	176585	861028	627903	407707	801271	515524	447472	481672	1.04751e+06	211214	321908	858158	199141	544887	705883	1.37989e+06	388555	563471	615995	324418	1.0914e+06	560798	480347	1.03032e+06	1.24357e+06	208007	1.18928e+06	698529	193021	364918	840385	552008	466851	463447	999766	254961	836826	246637	355179	1.66999e+06	318988	516196	341140	430478	1.05569e+06	567631	288862	470147	282470	1.30703e+06	1.89804e+06	242928	732478	1.30561e+06	275566	836799	772818	740608	221830	821640	566467	831930	1.53951e+06	812713	162647	422231	430266	723504	413418	790137	584613	437364	1.04046e+06	1.21451e+06	636474	355395	1.35228e+06	457887	416364	610196	566613	735786	710465	670413	1.56263e+06	551867	545281	924844	351856	501925	998635	457501	663699	580873	835238	891700	1.05544e+06	1.33049e+06	801219	732087	361215	956433	642994	884557	385370	856327	928164	567667	668768	506839	599661	361935	1.409e+06	342849	1.03576e+06	347522	1.02372e+06	506670	631173	187897	902823	1.36471e+06	661108	886005	604894	652335	274046	468556	770734	1.29236e+06	757692	291050	491749	951000	1.04928e+06	533291	1.67059e+06	969303	1.13309e+06	542025	863200	734701	1.37558e+06	629560	991927	1.1579e+06	166694	734567	561035	939249	1.51867e+06	533053	505710	662846	832152	308437	566385	1.0219e+06	692354	358694	644179	815884	382906	958436	424282	750364	421692	603269	500182	504580	520856	261381	246619	1.5587e+06	823498	544565	1.03263e+06	823440	338808	826708	356790	480255	704550	414380	1.33031e+06	539163	338458	415469	1.01186e+06	135029	514132	845462	1.01708e+06	571343	458538	469179	181269	520649	1.07733e+06	729042	1.03252e+06	610233	920370	578219	440357	1.01911e+06	607000	270700	434123	745030	395092	1.12581e+06	502930	710596	794979	1.32168e+06	1.09579e+06	519397	852308	936323	679822	501003	472433	575640	285871	252640	192616	261062	714776	832455	411814	360138	638545	419688	838627	960999	1.69397e+06	1.20293e+06	536678	455129	944466	194863	587743	643601	859703	929932	656972	398749	1.10187e+06	611174	566187	236885	732891	1.23744e+06	642953	891324	892178	579045	322969	1.35924e+06	631927	317302	243901	874734	1.31156e+06	949938	830797	1.77926e+06	639480	1.1417e+06	780057	274023	606027	278505	332926	836619	1.2158e+06	878772	731649	306497	819269	1.16107e+06	1.0397e+06	465796	390766	541240	121413	1.08782e+06	1.24933e+06	750501	394964	349380	668966	505512	489564	813262	293571	465370	513137	182111	853938	831793	396645	1.40874e+06	788903	667016	442529	613002	1.10183e+06	556587	315982	371744	1.26399e+06	666001	553589	660676	743640	1.18045e+06	897898	547819	1.42811e+06	698845	580942	
	lossType	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	
	lossStr	7198.52	20754	44619	107227	8789	59556.4	70827.8	229169	59773	19291.7	10744.8	18590.2	8293.71	54407.3	86051.5	33003	14592	62410.3	19161.7	26459.3	97594	47990.7	43554	17183.4	5243.92	76760.7	32999.4	44480.5	93755	142491	84585.7	44996.4	50125	1319	111192	50019	32141	93463.1	234188	24975.5	105310	221320	36027	16488.7	217148	11604.9	370564	103719	48324	74482	127704	12350.1	19244	98219.2	50867	35145	278931	51210.9	77024.2	4571.92	35099	80104.1	29783	37738	4334.85	119888	96409	98031.9	65852	26651.4	133540	10674.1	140744	9154.28	52434.4	206445	63825.2	405921	156816	193631	159795	4608	80369.9	78086	1881.83	15508.4	543	17009.7	16111.8	6707.67	51524.7	54005.1	3129	9860.64	32705.9	139005	246051	52118	33058	163895	71358.6	26273	39799.7	225206	300571	22799	14106.5	6891.63	10064	13948.6	95978.5	8312.62	6899.55	27521.9	28412.9	229419	125937	99753.9	13269	357904	27144.6	221172	28656.4	15637.6	87567.9	25943.9	142905	263538	77767.7	27680.1	50823	23322.8	26352.5	132590	28265	14525	39413.9	24449.5	22675.7	45748.5	273601	19041	16417.4	162355	382124	57532	31233	28373	684	11550.7	65784.1	33206	30031.2	55988.7	158186	9866.52	22297.6	36432.1	14072.1	75379.9	5143.95	93853.9	9313.5	86782	33146.2	38886	63397.7	28760.3	49572	94831	13449	13502.2	17007.8	108831	20207.3	11664.5	104969	2895	139447	17763.7	40707	701079	181599	51747.3	40699	6823.43	17671.2	42693.8	7850.29	90472.8	21892.2	17762.4	10858.6	75819.5	165580	105332	80815	70536	33451	33422.8	35060.6	122649	25281.5	24422	24707.6	3468.33	83534.3	54433.5	2623	19300	8161.2	110321	183643	54965.2	114263	19496.5	108274	85969.6	74477.4	34666	51225.3	107212	14887	114314	5411.8	19793.4	16872.5	2378	14504	776	66725	27414	58091.2	39134	35149.4	15986.6	40734.6	80267.9	22556	65516	34090.5	36376.9	141323	0	3960.02	3620	176482	6061.78	39178.2	28998.8	954409	2366	61618	32514	76098.2	146355	5736.15	14979.6	171542	31294.4	15946	89008.7	27303.1	24061.5	8651.65	37627.3	49552	41757	13151.6	16288.8	112404	12113.1	67715.2	28105.2	478179	87603.7	15362.3	11443.2	35060	15229.3	90742.9	88657	16188.6	185904	50609	85096	51668.1	34970.9	163824	119726	67131.6	23374.3	44447.8	26931.4	166470	76815.6	137784	20176.6	7241.97	11287.2	69028	86143.6	34583.8	4484.75	105013	29067.9	92110	149588	149089	20467.1	7294.25	19609.3	103683	90898	85555	16031.6	104240	402439	36573.9	150732	32962	0	107116	21888	6249.13	12873.4	74070.5	9979.9	40306	19004.2	8127.37	32093.6	27185	85756.8	69599.2	27017.5	67447	37735.1	52327.8	58073.2	124328	7039.2	35700.6	53519.7	362	4443.96	117426	5583.52	43415	63180.7	13595.8	165320	58166	21093.9	12978.4	12011.9	98822.4	237433	33369.6	207953	46718.4	61809.8	121144	24467.5	58709	30125.3	44742	177979	26277.3	26846.7	39072.8	91803.4	40350	45673.3	44264.2	8846.32	121644	14667.1	55177.2	85416.2	14815.6	33222.1	10502.4	85227	110963	90562	169890	39395.7	64706	148775	42118.1	153500	3740.02	107470	19789	147568	11588.8	105877	1474	1434	53438.4	25111.8	67397.8	43140.7	46992.8	2069	8352.15	25987	14473.9	55615.3	42679	18937.5	38862	168740	88037.2	151490	43298.7	168333	16341	23369.4	10980.4	26830.5	98315.1	22128.5	62507.4	40579.6	18237.8	102837	36619	129493	60406	62339.3	124105	36862.8	15616.4	125098	46547.4	15148.2	62389	24120	7164.57	45635.9	29461	14318.5	79672.5	81905.4	8851.73	28136.5	6263.6	30877.5	137330	12651	233545	142864	159418	9130.83	168099	56851.5	20362.6	510603	13623.5	338888	6288.82	80494.9	6838.1	8848	25964	13715.6	21387.2	321088	21813.1	152642	63875.3	448855	50998	12580	8523.75	6233.67	94492.2	7085.8	95252.2	52606	31131.5	130823	19298.5	19379.3	38289.7	78256	12550.9	12349.1	10817.5	11420.6	121473	18314	123956	125743	194971	39438.3	92745	79439.8	16633.1	73282.8	14986.9	48966.2	12330.2	68677.9	297365	36792.1	10221.2	112593	41929.1	53798	66785.6	203845	48297.2	47720.3	4724.45	55775.2	22366.3	10187.5	51885.9	67796.4	143783	11108.5	12992.9	23595	19870.3	48356	167466	66418.8	13371.8	314190	99643.6	183417	13238.7	13756.7	37658.2	20797	103201	217441	31561	219681	30598.2	69146.2	26534	207419	324840	106075	35814	146943	12248.2	15374.7	30788	299766	31486.9	5772.22	29009	15705.2	26688	64024.2	74622.3	267219	40160	74312.5	33600.7	70995	7413.26	48481.2	41928	14399.8	26192.1	87300.7	27219.8	177210	51311.6	29351	43621.2	48798	45683.5	15915	12724.1	33646.6	33769.9	22962.8	64157	337803	17359.8	54929.5	357369	41959.8	33784.7	28319	7636.83	32316.7	8795.3	34288	31697	9869.12	110706	6716.08	31975.8	9151.73	10826	62249	76095.1	166766	12544.4	2923.97	3297	6934.15	11083.3	63897.2	21406.5	51621	74411.1	87817.9	18745.9	56982.7	114122	162270	43674	84627.8	67417.6	40498.6	53800.2	18400.4	2533	8215.3	117976	55433.8	202852	40515.2	11322.5	10457	134137	62596	43116.3	77531.5	1280	29311.2	9912.2	39185.4	24549	129698	75443.6	104969	53145	10839.9	71377.2	24144.6	79997	50090.7	8054.13	73478.9	98690.9	79258.4	27384	316159	77902.3	24760	52202.1	388	1125	138431	40576.9	120645	21741.6	20105	51798.8	27266	130201	138735	18213.4	5929.13	179994	21211.8	78587.1	4914.4	64324.7	41834.2	12225.5	65845.8	34317	36914.7	7465.78	64746.9	10492.9	37871	39480.6	6055.8	46311.9	112677	142652	21572	34521.5	20129	5547.62	148088	47899.8	20616.7	95571.4	89961.2	3633	52130.6	40944.3	2803	13429.9	75508.8	46963.9	16734.9	20560	59544.5	10099.7	29028	2753	11479.8	331808	12835.3	40724.1	11723.7	14001.8	47018	54002.4	5990.28	31668	4013.53	65281	303703	4417.8	104390	209035	18943.6	62470.2	58193.2	59696.5	1720	48714.2	13410.2	84854	432916	62603.3	2017	23533.7	20511.9	61495.6	12011.1	35359	19671	19037.1	161290	86791.5	49015	14726.7	102599	31078	14135.2	46394	20880	79501.3	57646.8	30161.3	289722	10929	26201	112886	8428.5	15938.5	121401	26620	75841	39827	41630.2	60159.3	85528.7	146934	40030	65932	13936.6	107154	40129	94511.5	33755	59992.5	87924.7	13775.4	55894.7	33000	16192.9	15515.2	61847.5	5929.05	76783	8342.32	160318	22362.2	45748	1706	121636	167318	51245.9	58291.5	47292	80631.9	7930.05	12135.6	58136	121566	56050.2	11008.3	40506	132469	60482.8	34357.8	191663	73181.9	59386	35605	85073.8	45896	161422	35797	58837.8	187100	3120.03	60020.5	46034	49730.5	153936	26776.2	14831.5	22809.1	54212.1	2922	43272	110163	74304.9	5236.4	25375.5	85443.9	12254.8	66434	13181	22776	33774	25177.8	19997.6	25171.3	24565.1	4039.8	3881.33	76253.9	83491.6	48582.2	104102	49937.2	13755.9	47484	11794.6	21309.2	35379.9	22313.5	141948	23891.3	7812.52	10703.5	82195.3	388	20349.4	79025	80112	29627	9281.52	16408.8	2456	15231.3	156262	31283.4	92101.5	20965.7	71756.4	16291.9	40395	142113	16144.9	3192	12047.3	45776.4	7706.08	99459.6	39774	44589.2	52306.7	157336	284901	28563	83029.6	62345.7	35940	22005.3	23175.8	67250	7593.55	11784.7	5114.45	8995.38	30442	102919	3991.73	20576.3	44964.4	26375.7	118323	41211.8	385637	96968.5	36405.5	13391.1	42085.9	1112	13039.4	13888.5	30699.8	65663.9	38505.3	40399	122037	45786.3	23111.3	8155.47	32004	229764	21810	60080.5	122975	27630	14538.5	196190	58012.8	13458.8	5598.13	108973	137227	117702	58171	166593	27584.8	133336	62743.6	5593	25554.8	6314.85	13492.4	88518.3	200592	89974.5	62372	7363.34	79962.2	136942	179270	16758.8	8319.85	40428	1164	44377	157366	57605.8	11538.7	12269	89616.8	27510.2	34770.3	65109	8336.28	21073.4	44034.2	4589.8	70149	51579.8	23822.1	285149	60157.7	55384	19788	23005.2	78675.6	15234.9	18555.6	8306	218809	49951.1	10942.6	33717	60964	147201	134138	15370.3	168945	36663.7	29762	
	lossNSD	138694	315050	440899	501203	227126	542930	561745	818949	575854	197365	284780	206192	223671	457098	691369	276247	290687	409427	205899	321838	538365	447065	399881	192352	169006	344538	459420	217755	286109	627846	347515	259736	425087	64607.8	417441	377844	324593	489972	545568	331001	746199	581695	318438	279049	716984	184579	830368	588106	331350	314075	555186	368516	370404	585302	504373	489558	742735	405253	589907	141970	318597	427650	375310	280918	163050	657910	397061	553550	621596	346599	781365	210394	470802	188869	392457	807726	534127	1.11685e+06	746592	757012	603919	176010	399716	426178	87199.2	176883	55681	143664	372131	324936	456103	390171	139884	240067	409393	631903	756838	361027	374358	679344	475878	233833	440170	804940	1.20357e+06	282788	233487	157981	83633.5	325796	731698	108024	189327	300383	556188	908931	557888	494292	242018	823315	319557	844435	331748	192606	421511	360947	506740	731626	621870	293928	510791	269550	310244	515608	457665	281574	387236	301017	401880	370309	975434	181283	180921	735372	690818	578373	334881	385722	52429.6	181985	409988	438549	263514	380146	520704	190521	373500	238708	442915	621787	106679	500112	240760	522493	441017	417512	442925	295271	392138	570802	349864	243574	219558	496467	377041	214281	710277	130755	588810	386010	292878	1.00707e+06	988525	304330	220057	110180	240518	331882	137916	706083	380480	258947	253137	422498	698504	418587	344545	505872	364917	285677	446861	491266	438944	399704	208865	134472	481385	514994	159056	272172	189278	457887	979118	356214	584655	281812	450841	534132	504980	346686	569655	584344	98517.3	666041	156344	174695	273206	84519.3	275733	48541.8	513714	403273	529422	431772	341623	252390	471741	416844	337581	536297	262638	428799	599148	48581.1	172941	147598	553987	237632	398604	303894	1.23487e+06	84032.1	384011	282797	680604	800883	200118	273855	493504	398090	223719	790006	228987	356466	199345	491268	415661	392303	212164	194195	601885	142120	454602	309378	715889	404006	288354	204771	459622	255850	541472	479939	204464	836245	406939	749490	459442	394859	441547	726799	420211	497169	348123	309827	594557	329898	464295	377417	145851	235613	388516	607781	389562	112146	482200	319199	412648	837097	597270	255159	75500.8	280910	616414	448667	547544	315296	604467	1.32473e+06	448159	638178	333529	57577.6	657537	201359	173908	81615.4	568650	305136	450999	311094	137496	323296	382703	414740	454428	247099	477368	464374	475674	468818	608254	107326	351068	528085	89392.6	181066	566853	216152	411374	394135	229280	915584	478493	221463	185999	120938	541035	913398	397665	477185	559724	545379	668588	280436	510534	275688	498245	604292	332266	383533	235838	536545	391315	271009	481886	166533	661194	249690	345939	641078	230252	410198	319427	496750	355560	505382	677498	438595	353899	501317	462870	630436	34666.2	636630	344159	820069	232187	521359	67841.3	89061.7	409917	260932	494847	343134	429560	97329.5	127279	284232	263867	455695	316456	358755	426666	729219	629821	648768	215134	748392	262521	347487	211594	270071	494301	444361	284912	517373	239899	419050	403240	567520	429859	547054	474595	405544	321909	528583	454435	173345	346012	212977	249488	220337	328419	292407	539066	464701	114806	377087	215833	403289	567064	230662	791532	692014	713551	179665	481105	338004	167765	778386	267717	1.10268e+06	172257	472482	271122	109303	200028	389240	315392	1.01102e+06	226886	476338	511775	496889	468102	333062	112259	170247	606195	117017	508867	352907	339817	595659	328293	187921	317987	413785	276622	340154	169154	183647	693807	213927	406715	554077	577065	241559	400469	407012	385627	304614	229740	501363	171116	381418	1.12716e+06	327101	255803	478742	298388	297705	450773	445678	187929	426149	198280	349370	211551	143327	306653	513968	512161	161191	148000	319162	317604	380936	459015	383622	120050	851339	456469	580769	262615	210475	559191	402733	601440	808443	313354	737979	409389	367336	276578	808589	799940	741587	409369	477941	287129	310683	322187	908361	326581	132172	234982	367679	247563	392079	489590	1.027e+06	175621	576738	422079	600457	225901	398059	320512	187978	286436	545710	238287	515726	457868	319160	374497	388037	373657	279631	229891	424173	345958	202250	396147	930371	210768	442834	1.0003e+06	510405	488491	160133	130185	299776	157461	296010	280018	346637	693576	158067	364721	115240	219378	612506	531835	615299	245885	94153.7	95639.9	105488	284570	508417	211118	588983	429558	430139	191492	482622	569688	900988	340096	387933	465787	366340	394872	452390	144093	83790.5	567690	501560	570392	396727	142879	220100	678881	632370	432630	686724	116133	394969	68218.9	368520	344265	547532	444010	613320	545465	210784	385481	473763	474127	420654	150986	579942	527153	710738	213186	659619	324975	130424	404630	51291.5	91947.7	685217	377597	565163	170404	219180	393756	336915	390214	585822	154931	124111	753376	380833	348526	93301.4	469487	405431	253081	462638	353241	246296	253377	653762	123451	169997	538554	66151.5	343450	372821	686254	216279	249588	388342	166722	698507	351032	263927	510655	692869	76814.6	695538	427976	40316.4	222409	547965	354572	238041	280517	608925	160350	485831	131468	190481	760337	177758	360582	217506	252518	565154	291331	191467	276041	151263	770848	976292	115395	461651	666581	140096	570798	459841	496048	64015.1	416821	325869	447724	699560	448745	71147.1	199267	259130	453664	219023	502942	377561	215823	598693	626338	396612	208646	689341	315122	230871	345363	384128	435577	452044	436582	767869	207380	284289	583383	162202	265712	440640	297933	252425	393159	497149	554905	724785	645080	469797	384888	146945	517084	310258	521485	236875	528240	571534	303429	375504	294081	369951	249010	561292	184402	545844	206463	589438	259067	378274	82279.1	466277	761487	355075	564665	337966	386979	116790	278319	442763	708659	438142	163922	293926	540385	581639	317066	639487	576478	527821	398487	482715	437663	781514	404106	597393	587060	78680.8	462601	291659	500198	657171	327275	252350	334105	497876	117398	310240	430683	420739	202231	341929	479114	220223	596997	285815	336584	201509	368730	305992	258931	297484	117259	135163	814249	441979	267488	632867	501552	135139	417267	168564	345421	226535	213576	640250	315414	133127	234923	619383	52391.8	257037	471354	594509	339411	209232	261310	57137.6	342003	458183	469047	593794	291822	427305	377656	303342	504692	424958	114118	276719	411967	215588	716634	258245	337510	529383	763818	635630	303947	394123	540083	418115	297170	291352	278867	146249	152115	96802.1	165465	378058	433461	161082	151945	278545	206611	415585	637156	870992	575399	333293	242388	497177	80043.1	274039	379002	533587	563689	397587	266269	554610	366982	261530	108524	354662	653834	404080	490115	516612	327914	208476	647524	362698	153859	161473	456549	693894	565765	482179	910192	393260	669396	424933	163464	358082	169591	191994	432788	713334	462858	395090	146060	473892	619492	512953	253673	192965	266900	51102.9	554784	692044	486566	310480	157792	435655	363325	352607	402118	146706	271294	254158	65954.5	452698	474451	240609	746641	416189	443935	262797	389866	547286	312764	206357	206917	639788	440234	366133	324339	438834	625843	517450	377411	727446	456257	279344	
