0	bld-00	IDR	PFA	PFV	residual
0.003477	0.002681	0.002145	0.001199	3.4	2.923	3.428	3.187	3.947	0.0001592
0.005048	0.004326	0.002971	0.001398	3.4	2.965	3.195	3.794	4.355	2.516e-05
0.005099	0.004701	0.003411	0.001651	3.4	3.969	3.944	3.997	4.351	4.536e-05
0.007504	0.005572	0.003447	0.001558	3.4	4.147	3.735	4.048	4.354	3.673e-05
0.003977	0.003187	0.002504	0.001471	3.4	3.127	3.239	3.396	4.199	0.0001882
0.006127	0.005332	0.004209	0.002424	3.4	4.119	4.323	4.228	5.25	0.0003015
0.007028	0.005161	0.003691	0.00187	3.4	3.674	4.086	3.972	4.644	9.104e-05
0.01153	0.00767	0.004997	0.00231	3.4	5.845	4.689	5.05	5.185	6.502e-05
0.006267	0.004979	0.00332	0.001592	3.4	3.58	3.942	3.97	4.128	0.000224
0.003674	0.003509	0.002756	0.001495	3.4	3.583	3.345	3.36	4.367	1.811e-05
0.004191	0.003529	0.002548	0.001444	3.4	3.16	3.235	3.518	4.021	2.687e-05
0.00304102	0.00297885	0.00244353	0.0014451	3.4	3.43945	3.25379	3.33634	4.25308	3.71571e-05
0.00638468	0.00420378	0.00286186	0.00140415	3.4	3.61946	3.63532	3.82902	4.28672	2.95409e-05
0.00352439	0.0030131	0.00260403	0.00170386	3.4	2.88968	3.38611	3.46905	4.47023	0.000237965
0.00492637	0.00374865	0.00271324	0.00155992	3.4	3.00033	3.58188	3.55098	4.1339	0.000384067
0.00440707	0.00409438	0.00326823	0.00188969	3.4	3.94318	3.51667	3.72582	4.77342	3.61463e-05
0.00424548	0.00353599	0.00263558	0.00141925	3.4	3.16275	3.4333	3.43156	4.03624	5.80613e-05
0.00449201	0.00394867	0.00305191	0.00163904	3.4	3.46212	3.75989	3.65914	4.35199	0.000100163
0.00408095	0.00330847	0.00230587	0.00124972	3.4	2.7234	2.91487	3.44192	3.90557	7.90398e-05
0.00423795	0.00381696	0.00290888	0.00170021	3.4	3.81721	3.2381	3.65446	4.60356	3.23303e-05
0.00979496	0.00761062	0.00455591	0.00191999	3.4	4.15368	3.89147	4.61011	4.90101	4.01554e-05
0.00329071	0.0034921	0.0029838	0.00179709	3.4	3.19466	3.60327	3.40816	4.61745	8.53114e-05
0.00610724	0.00484227	0.00354097	0.00192543	3.4	4.55601	3.99894	4.0251	4.68268	2.9616e-05
0.00577245	0.00441188	0.0029217	0.00140269	3.4	3.28127	3.4686	3.68232	3.93638	2.15137e-05
0.00540192	0.00428807	0.00275079	0.00130878	3.4	3.40751	3.44297	3.75335	3.81397	4.29264e-05
0.00521412	0.00373121	0.00278419	0.00155843	3.4	4.19268	3.90896	3.56527	4.23991	0.000106901
0.00435731	0.00370523	0.00288144	0.00158065	3.4	3.48073	3.76523	3.70721	4.32982	0.000125006
0.00467808	0.00377321	0.00277055	0.00141861	3.4	2.99795	3.2089	3.5653	4.36501	4.14811e-05
0.00513659	0.00461939	0.00341567	0.00174047	3.4	3.51297	3.65018	3.85131	4.6489	5.38188e-05
0.00946378	0.00690826	0.00424194	0.00187655	3.4	4.7338	4.4434	4.73318	4.46463	0.00016585
0.00663343	0.00523824	0.003767	0.00188938	3.4	4.55994	4.10551	4.26835	4.72908	2.76211e-05
0.005633	0.00565651	0.00424363	0.00202017	3.4	4.2054	3.91284	4.1767	5.06581	2.47752e-05
0.00303846	0.00257152	0.00231297	0.00158706	3.4	3.02668	3.29075	3.19192	4.37801	0.000228081
