idr,beam_rotation
0.0001635244485832543,0.0001555236376589
0.00024478334106411146,0.0002108541302732
0.00032613792694039716,0.0002660736645338
0.00040739941381754,0.000321360137605
0.0004882761979518257,0.000376443655113
0.0005684806669718256,0.000430785294156
0.0006484629157718256,0.000484809512273
0.0007278036163632543,0.000541523579158
0.0008058052746632543,0.000600512008532
0.0008819623820803971,0.000663463230012
0.0009565089001489685,0.000726692043827
0.00102958712165754,0.000792386344983
0.0011002613335089684,0.00086172434385
0.0011709430624632542,0.0009318794327550001
0.00124134652553754,0.00101850181818
0.0013107913915918258,0.001110235636588
0.00137960309133754,0.001200216007419
0.0014478607872003971,0.001290879503358
0.001514825009054683,0.001382316579114
0.0015832946473232543,0.001472960109825
0.001653835813094683,0.001564602571306
0.00172412046601754,0.001656979875404
0.001794955530580397,0.001747406233332
0.00186480033315754,0.00183490948984
0.0019329269786261115,0.001923066098239
0.0020027045929318257,0.002008041745286
0.0020740049196461114,0.002094733528789
0.0021456060635489686,0.002183920121754
0.002220104285891826,0.002272244833872
0.002295779966060397,0.002361541439311
0.0023717875962061116,0.002451682696121
0.0024491115842861116,0.002541163063139
0.00252724475863754,0.0026267779176080003
0.002606203350880397,0.00271023489768
0.002684078149740397,0.002794913132675
0.002761982484831826,0.002878653351215
0.0028387713615689687,0.0029592073406140003
0.0029143755959918256,0.003036741458341
0.002989523748448969,0.003116496547586
0.0030643608391632544,0.003197375976011
0.003140544356220397,0.003278174553997
0.003218612870191826,0.0033567515783970003
0.003297943725363254,0.003435693739443
0.003377646577391826,0.003513728443069
0.0034577842240203975,0.003591444459747
0.003537365205820397,0.003668142308011
0.0036161734559918258,0.003744303132404
0.003696541804534683,0.003819489327728
0.003775144631563254,0.003894975874576
0.0038524138046489684,0.0039661078481
0.003928555279163254,0.0040370876668099995
0.004004690367448969,0.004107091808690001
0.004079525329420397,0.00417386181653
0.004154105375106112,0.00423981191125
0.004232974028191826,0.00430874037556
0.004311800904820398,0.0043772412464
0.004390459345106111,0.0044474388705600006
0.004469797384763254,0.0045183483744
0.004548480837706112,0.00458947243169
0.004625913125306111,0.00466087216046
0.004703675367191826,0.00473241577856
0.004785044222248969,0.00480703928042
0.004864583959791826,0.00489912554621
0.004943443565734683,0.00499009771739
0.005018565108963255,0.0050793227274
0.005095658395163254,0.00516637915279
0.005171363744591826,0.00525336933788
0.005245461897363254,0.00533980771434
0.005319635620306111,0.00542600709013
0.0053935586844489685,0.00551185850054
0.005468688742620397,0.005597373819909999
0.0055471710299061115,0.00568360555917
0.00562689916067754,0.005771505064329999
0.005706727342134683,0.00585982925258
0.005786814165134683,0.00594994181302
0.005866542828106112,0.00604379107244
0.005946885099620397,0.00613885198254
0.006026228993306112,0.0062338237185
0.006106099217306112,0.00632913678419
0.006189859708734683,0.00642132456415
0.006274040625820397,0.00651135970838
0.0063624279277918255,0.00660480849911
0.00645307382007754,0.00669824425131
0.006542343483677541,0.00679160072469
0.006632838767791826,0.00688561575953
0.006725520265134683,0.00697941007093
0.006819229942591826,0.00707676343154
0.006913587288363255,0.0071738937404
0.007009513513563255,0.007273029768840001
0.007108350787020398,0.00737733114511
0.007206049718220397,0.00747979222797
0.0073039173518203975,0.0075831648428
0.007404542764620397,0.0076894359663100004
0.0075091457231061115,0.00779994367622
0.007611161733563254,0.00792108965106
0.007712424170991826,0.008059479296209999
0.007816832882191826,0.00821443879977
0.007922446458706111,0.008340075146410001
0.008026871667620398,0.00845086434856
0.008134010484420398,0.0085586772766
0.008244038529934683,0.00866441475227
0.008355523163963255,0.00876650959253
0.008471741045391825,0.00886939628981
0.008594230186963255,0.00897386320867
0.008718560154134683,0.00907938927412
0.00884755045944897,0.00918427645228
0.00897615014147754,0.00928731472231
0.009105345337763254,0.0093864952214
0.009235718790163255,0.00948109710589
0.009370018698506111,0.00957643589936
0.009511313637706112,0.0096895575989
0.009656327480963253,0.00980794942007
0.009807915929420399,0.00992779247463
0.009967098648248967,0.01006411085836
