5549
0.000	-2.3675851E-01
0.005	-2.3622623E-01
0.010	-2.3546442E-01
0.015	-2.3461350E-01
0.020	-2.3380465E-01
0.025	-2.3306155E-01
0.030	-2.3224807E-01
0.035	-2.3127245E-01
0.040	-2.3004941E-01
0.045	-2.2858921E-01
0.050	-2.2698708E-01
0.055	-2.2531274E-01
0.060	-2.2354235E-01
0.065	-2.2166282E-01
0.070	-2.1964517E-01
0.075	-2.1749768E-01
0.080	-2.1521208E-01
0.085	-2.1281518E-01
0.090	-2.1030450E-01
0.095	-2.0770208E-01
0.100	-2.0499979E-01
0.105	-2.0220277E-01
0.110	-1.9927492E-01
0.115	-1.9620431E-01
0.120	-1.9298316E-01
0.125	-1.8969046E-01
0.130	-1.8641234E-01
0.135	-1.8321968E-01
0.140	-1.7999803E-01
0.145	-1.7643638E-01
0.150	-1.7208576E-01
0.155	-1.6674461E-01
0.160	-1.6082015E-01
0.165	-1.5525107E-01
0.170	-1.4987697E-01
0.175	-1.4256790E-01
0.180	-1.3011351E-01
0.185	-1.1077903E-01
0.190	-8.6806997E-02
0.195	-6.2279952E-02
0.200	-3.9476445E-02
0.205	-2.0554217E-02
0.210	-6.9200257E-03
0.215	3.7280001E-03
0.220	1.6095875E-02
0.225	3.0605083E-02
0.230	4.6196045E-02
0.235	6.2772696E-02
0.240	8.0652514E-02
0.245	9.9376753E-02
0.250	1.1721479E-01
0.255	1.3195618E-01
0.260	1.4232041E-01
0.265	1.5036059E-01
0.270	1.6118965E-01
0.275	1.7836195E-01
0.280	2.0288277E-01
0.285	2.3145976E-01
0.290	2.5854971E-01
0.295	2.8388468E-01
0.300	3.1000680E-01
0.305	3.3934841E-01
0.310	3.7296976E-01
0.315	4.0968922E-01
0.320	4.4744623E-01
0.325	4.8141835E-01
0.330	5.0442266E-01
0.335	5.1183760E-01
0.340	5.0889120E-01
0.345	5.0703238E-01
0.350	5.0828987E-01
0.355	5.1263668E-01
0.360	5.2347382E-01
0.365	5.4298289E-01
0.370	5.6700903E-01
0.375	5.8623458E-01
0.380	5.8236125E-01
0.385	5.3494741E-01
0.390	4.4520120E-01
0.395	3.5054758E-01
0.400	2.8906568E-01
0.405	2.7436266E-01
0.410	2.9306073E-01
0.415	3.0877117E-01
0.420	3.0997550E-01
0.425	3.0550994E-01
0.430	3.0124361E-01
0.435	2.9539222E-01
0.440	2.8347893E-01
0.445	2.6492924E-01
0.450	2.4221873E-01
0.455	2.1844780E-01
0.460	2.0159398E-01
0.465	2.0027704E-01
0.470	2.1062016E-01
0.475	2.0794453E-01
0.480	1.5759976E-01
0.485	5.6638335E-02
0.490	-4.7604723E-02
0.495	-9.1266427E-02
0.500	-7.6689125E-02
0.505	-5.6500198E-02
0.510	-5.3228884E-02
0.515	-6.0395289E-02
0.520	-6.9307789E-02
0.525	-7.8608516E-02
0.530	-9.2117920E-02
0.535	-1.1181616E-01
0.540	-1.3252340E-01
0.545	-1.4852778E-01
0.550	-1.5421416E-01
0.555	-1.4538995E-01
0.560	-1.2681459E-01
0.565	-1.1101211E-01
0.570	-9.5390708E-02
0.575	-7.0662643E-02
0.580	-3.3968974E-02
0.585	7.6739769E-03
0.590	4.6708664E-02
0.595	8.0352127E-02
0.600	1.0755657E-01
0.605	1.3006704E-01
0.610	1.5293683E-01
0.615	1.7803023E-01
0.620	2.0475634E-01
0.625	2.3282423E-01
0.630	2.6165891E-01
0.635	2.8868510E-01
0.640	3.0859363E-01
0.645	3.1584461E-01
0.650	3.1107416E-01
0.655	3.0416616E-01
0.660	3.0182094E-01
0.665	3.0231181E-01
0.670	3.0173879E-01
0.675	2.9766292E-01
0.680	2.9071550E-01
0.685	2.8527234E-01
0.690	2.8837342E-01
0.695	3.0562769E-01
0.700	3.3389697E-01
0.705	3.6071780E-01
0.710	3.8181642E-01
0.715	3.9624883E-01
0.720	4.0221400E-01
0.725	4.0119118E-01
0.730	3.9874360E-01
0.735	3.9405265E-01
0.740	3.8349671E-01
0.745	3.6969181E-01
0.750	3.6029582E-01
0.755	3.5407428E-01
0.760	3.4023046E-01
0.765	3.0462176E-01
0.770	2.4085210E-01
0.775	1.6459299E-01
0.780	1.0649980E-01
0.785	8.0496839E-02
0.790	7.9716509E-02
0.795	8.0104355E-02
0.800	6.3710689E-02
0.805	2.0003607E-02
0.810	-5.6200871E-02
0.815	-1.4965755E-01
0.820	-2.2566019E-01
0.825	-2.7470813E-01
0.830	-3.0766637E-01
0.835	-3.4254770E-01
0.840	-3.8655904E-01
0.845	-4.2951809E-01
0.850	-4.5787249E-01
0.855	-4.6655188E-01
0.860	-4.6558619E-01
0.865	-4.6715421E-01
0.870	-4.7163599E-01
0.875	-4.7526736E-01
0.880	-4.7710118E-01
0.885	-4.7827570E-01
0.890	-4.8020144E-01
0.895	-4.8329341E-01
0.900	-4.8688437E-01
0.905	-4.9021068E-01
0.910	-4.9333926E-01
0.915	-4.9629626E-01
0.920	-4.9910056E-01
0.925	-5.0161273E-01
